Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,0,0,0,-,2024,2024,Q1,1,0.48,2.0%,5.9%,72.5%,37.8%,57.1%,43.1%,27.5%,58.3%,25.0%
Roland Garros,1,Clay,1,0,1,0.0%,1,0,1,0.0%,2024,2024,Q1,1,1.00,0.0%,3.6%,83.6%,65.2%,33.3%,60.0%,40.0%,40.0%,33.3%
Wimbledon,1,Grass,1,0,1,0.0%,1,0,1,0.0%,2024,2024,Q1,1,0.63,1.3%,2.6%,73.7%,60.7%,55.0%,59.2%,25.8%,71.4%,0.0%
Florianopolis 125,2,Clay,6,4,2,66.7%,1,1,0,100.0%,2023,2024,F,6,1.03,1.1%,5.5%,72.1%,57.9%,35.9%,51.7%,49.8%,61.6%,50.8%
Buenos Aires 125,2,Clay,2,0,2,0.0%,0,0,0,-,2023,2024,R32,2,0.87,0.6%,4.4%,69.6%,55.6%,43.6%,51.9%,41.7%,51.9%,34.6%
Colina 125,2,Clay,2,0,2,0.0%,0,0,0,-,2023,2024,R32,2,0.75,1.0%,6.7%,54.8%,50.9%,31.9%,42.3%,43.1%,21.4%,26.3%
Montevideo 125,2,Clay,3,1,2,33.3%,0,0,0,-,2022,2023,R16,3,0.99,0.0%,5.3%,72.9%,56.9%,41.2%,52.7%,46.7%,50.0%,73.3%
