Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 ITF Mendoza F,L vs Sierra,0.0%,-,3.7%,50.0%,6.2%,6.1%,10.5%,0.0%,0.0%,0.4%,0.0%,-76,-68
Career (1 matches),,0.0%,-,3.7%,50.0%,6.2%,6.1%,10.5%,0.0%,0.0%,0.4%,0.0%,-76,-68
