Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 W25 Mendoza F,L vs Sierra,25% (2/8),100% (2/2),2/5,75% (6/8),0% (0/6),1/2,0/0,0/1,0/0,0/0
2019 W15 Tabarka R32,L vs Brancaccio,29% (2/7),50% (1/2),1/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2019 W15 Tabarka R16,W vs Rusova,70% (7/10),100% (7/7),2/3,36% (4/11),0% (0/4),2/6,1/2,0/0,0/1,0/0
2019 W15 Tabarka R16,W vs Alexandre Da Rosa,86% (6/7),100% (6/6),2/2,44% (4/9),25% (1/4),5/5,1/1,0/0,1/1,0/0
2019 W15 Tabarka Q1,W vs Zlatarova,86% (6/7),100% (6/6),1/2,25% (2/8),0% (0/2),4/6,2/3,0/0,1/2,0/0
2017 Sharm El Sheikh $15K R16,L vs Timotin,54% (7/13),57% (4/7),2/6,58% (7/12),14% (1/7),2/3,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K QF,L vs Clerici,30% (3/10),67% (2/3),2/4,56% (5/9),20% (1/5),1/2,0/0,1/1,0/0,1/1
2017 Hammamet $15K R16,L vs Eklund,46% (6/13),100% (6/6),4/8,71% (10/14),10% (1/10),1/5,0/0,1/2,0/0,0/1
2017 Villa del Dique $15K QF,L vs Gleason,56% (5/9),60% (3/5),2/5,60% (6/10),0% (0/6),1/3,0/0,1/2,0/0,0/1
2017 Villa del Dique $15K R16,W vs Bourguignon,80% (8/10),63% (5/8),1/3,30% (3/10),0% (0/3),4/5,2/2,0/0,1/1,0/0
2017 Villa del Dique $15K R32,W vs Rossi,67% (6/9),83% (5/6),1/3,40% (4/10),25% (1/4),4/5,1/1,3/3,0/0,0/0
2017 Benavides $15K QF,L vs Sanchez,43% (3/7),0% (0/3),0/3,63% (5/8),0% (0/5),0/0,0/0,0/2,0/0,0/1
2017 Benavides $15K R16,W vs Baranano,56% (5/9),100% (5/5),1/2,40% (4/10),50% (2/4),5/5,2/2,2/2,1/1,0/0
2017 Sao Jose Dos Campos $15K R16,W vs Luini,88% (7/8),100% (7/7),2/3,63% (5/8),40% (2/5),3/5,0/0,0/0,0/0,0/0
2017 Sao Jose Dos Campos $15K R32,W vs Codino,67% (6/9),83% (5/6),0/1,13% (1/8),0% (0/1),3/3,0/0,0/0,0/0,0/0
2017 Campinas $15K R16,L vs Carle,43% (3/7),67% (2/3),2/6,88% (7/8),0% (0/7),0/2,0/0,0/1,0/0,0/1
2017 Campinas $15K R32,W vs Ferreira Caputo,56% (5/9),80% (4/5),1/2,40% (4/10),50% (2/4),3/4,1/1,2/2,1/1,0/0
2017 Sao Paulo $25K R32,L vs Pigossi,53% (8/15),75% (6/8),3/6,64% (9/14),22% (2/9),4/6,1/1,0/1,0/0,0/0
2017 Curitiba $25K R32,L vs Yerolymos,30% (3/10),67% (2/3),0/3,45% (5/11),0% (0/5),2/2,1/1,0/2,0/0,0/1
2016 Santiago $25K R32,L vs Ormaechea,29% (2/7),50% (1/2),1/6,86% (6/7),0% (0/6),0/1,0/0,0/0,0/0,0/0
2023 (1 matches),,25.0%,100.0%,40.0%,75.0%,0.0%,50.0%,-,0.0%,-,-
2019 (4 matches),,67.7%,95.2%,54.5%,44.4%,6.3%,61.1%,66.7%,0.0%,50.0%,0.0%
2017 (14 matches),,54.3%,74.7%,38.2%,52.8%,16.0%,66.0%,100.0%,55.6%,100.0%,16.7%
2016 (15 matches),,56.1%,88.5%,47.5%,53.5%,17.1%,58.1%,83.3%,50.0%,100.0%,0.0%
2015 (11 matches),,59.1%,91.2%,47.7%,55.2%,28.1%,57.4%,70.0%,66.7%,80.0%,66.7%
Career (46 matches),,56.6%,84.8%,44.7%,53.4%,18.5%,60.3%,80.6%,54.1%,81.3%,28.6%
