Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Rome R128,L vs Van De Zandschulp,24.0%,38.0%,56.0%,31.5%,29.6%,45.1%,58.0%,42.4%,43.8%,53.8%,0.0%,16.3%,28.6%,53.7%,-49
2022 Braga CH F,W vs Pucinelli De Almeida,26.9%,34.6%,55.6%,30.0%,37.1%,42.9%,45.5%,41.7%,50.0%,57.1%,66.7%,6.7%,20.0%,71.4%,-53
Career (2 matches),,24.9%,37.0%,55.9%,31.0%,32.1%,44.3%,54.2%,42.2%,45.7%,55.0%,50.0%,14.1%,26.6%,58.2%,-11
