Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Miami R64,L vs Swiatek,1.11,0.66,48.9,2.0,2.9%,45.7%,3.0%,48.5%,27.6%,35.7%
2025 Indian Wells R64,L vs Swiatek,0.98,0.54,36.6,2.0,0.0%,25.0%,10.0%,45.0%,26.1%,47.6%
2025 Dubai R64,L vs Vondrousova,1.15,0.61,44.0,2.2,0.0%,44.0%,0.0%,31.8%,22.7%,44.4%
2024 US Open R128,L vs Zarazua,0.97,0.62,45.1,2.0,16.7%,50.0%,9.5%,42.9%,41.9%,25.0%
2024 Wimbledon R64,L vs Pera,0.76,0.80,57.9,4.7,18.2%,70.5%,10.0%,70.0%,34.8%,27.5%
2024 Wimbledon R128,W vs Blinkova,1.08,1.25,63.9,2.9,2.7%,56.8%,15.2%,54.5%,47.4%,55.9%
2024 Roland Garros R64,L vs Kenin,0.99,0.63,48.9,2.5,12.8%,64.1%,5.3%,42.1%,32.1%,26.9%
2024 Madrid R32,L vs Paolini,0.98,0.43,41.2,2.0,3.1%,56.3%,7.4%,44.4%,21.7%,21.1%
2024 Miami QF,L vs Collins,0.97,0.50,47.3,2.2,3.6%,50.0%,4.0%,64.0%,24.0%,20.8%
2024 Miami R16,W vs Gauff,1.35,1.28,44.4,2.6,0.0%,63.4%,2.6%,61.5%,30.3%,40.6%
2024 Australian Open R128,W vs Osaka,1.10,1.58,56.4,2.2,17.1%,80.0%,23.3%,76.7%,32.4%,29.4%
2024 United Cup SF,L vs Swiatek,0.99,0.69,45.6,4.5,2.9%,60.0%,3.2%,45.2%,30.8%,35.1%
2024 United Cup RR,W vs Paolini,1.23,1.15,63.3,2.5,16.3%,65.3%,6.5%,56.5%,28.3%,45.2%
2024 United Cup RR,W vs Kerber,1.27,1.40,47.6,4.9,16.2%,59.5%,11.4%,65.7%,51.3%,30.6%
2023 Guadalajara SF,L vs Sakkari,0.87,0.52,35.1,2.2,16.7%,50.0%,0.0%,43.5%,32.1%,30.8%
2023 US Open R128,L vs Wang,0.82,0.58,43.0,2.5,10.3%,58.6%,14.8%,55.6%,37.0%,21.7%
2023 Wimbledon R32,L vs Bouzkova,0.92,0.91,88.6,3.4,7.3%,70.9%,6.3%,60.4%,34.5%,32.7%
2023 Wimbledon R128,W vs Volynets,1.08,1.43,57.9,2.3,12.5%,62.5%,0.0%,64.3%,56.8%,40.0%
2023 Roland Garros R64,L vs Blinkova,0.90,0.91,82.8,6.0,2.0%,55.1%,6.3%,60.4%,45.2%,40.0%
2023 Roland Garros R128,W vs Wang,1.10,1.33,75.0,2.7,3.8%,73.1%,8.5%,66.0%,34.4%,38.6%
2025 (3 matches),,1.08,0.61,43.9,2.1,1.2%,39.3%,4.0%,42.7%,25.7%,41.8%
2024 (11 matches),,1.07,0.92,52.0,2.7,10.2%,62.3%,8.8%,57.3%,34.8%,33.8%
2023 (14 matches),,0.97,0.97,68.4,2.8,9.9%,64.1%,6.7%,61.6%,37.8%,36.2%
2022 (21 matches),,1.08,1.29,56.9,2.4,9.0%,64.5%,8.6%,62.8%,42.9%,43.9%
2021 (10 matches),,1.00,0.92,52.3,2.7,5.6%,59.2%,5.6%,58.0%,37.6%,38.2%
Career (401 matches),,1.03,1.04,59.7,2.8,5.7%,59.8%,5.3%,59.3%,40.6%,41.1%
