Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Miami R64,L vs Swiatek,14,22,0.6,11.4%,17.9%,12,21,0.6,10.8%,18.9%,6.3%,4.5%,1.6,22.8%,13.8%
2025 Indian Wells R64,L vs Swiatek,6,23,0.3,6.8%,26.1%,4,19,0.2,5.3%,25.0%,5.3%,0.0%,1.1,19.3%,18.2%
2025 Dubai R64,L vs Vondrousova,16,21,0.8,18.4%,24.1%,16,18,0.9,21.1%,23.7%,17.1%,3.9%,2.0,16.1%,8.0%
2024 US Open R128,L vs Zarazua,18,33,0.5,17.3%,31.7%,12,26,0.5,14.0%,30.2%,8.1%,5.8%,0.7,9.6%,13.5%
2024 Wimbledon R64,L vs Pera,32,18,1.8,18.8%,10.6%,20,15,1.3,14.9%,11.2%,8.2%,4.5%,1.5,20.0%,13.5%
2024 Wimbledon R128,W vs Blinkova,35,39,0.9,24.6%,27.5%,29,33,0.9,23.2%,26.4%,14.4%,8.8%,1.0,9.9%,9.9%
2024 Roland Garros R64,L vs Kenin,22,19,1.2,16.8%,14.5%,15,15,1.0,12.6%,12.6%,10.1%,2.5%,2.9,19.8%,6.9%
2024 Madrid R32,L vs Paolini,18,14,1.3,17.8%,13.9%,15,14,1.1,16.0%,14.9%,12.8%,3.2%,2.7,15.8%,5.9%
2024 Miami QF,L vs Collins,12,19,0.6,11.8%,18.6%,10,19,0.5,10.5%,20.0%,8.4%,2.1%,2.0,23.5%,11.8%
2024 Miami R16,W vs Gauff,25,36,0.7,17.2%,24.8%,24,35,0.7,18.2%,26.5%,12.9%,4.5%,0.5,10.3%,19.3%
2024 Australian Open R128,W vs Osaka,32,20,1.6,23.5%,14.7%,19,16,1.2,18.1%,15.2%,12.4%,2.9%,0.8,13.2%,16.9%
2024 United Cup SF,L vs Swiatek,21,30,0.7,14.8%,21.1%,19,29,0.7,14.3%,21.8%,9.8%,4.5%,1.1,14.8%,14.1%
2024 United Cup RR,W vs Paolini,25,21,1.2,13.7%,11.5%,14,16,0.9,8.6%,9.8%,6.7%,1.8%,1.0,11.5%,12.0%
2024 United Cup RR,W vs Kerber,42,19,2.2,28.6%,12.9%,32,19,1.7,24.1%,14.3%,12.8%,9.8%,1.0,9.5%,9.5%
2023 Beijing QF,L vs Swiatek,50,36,1.4,24.4%,17.6%,34,34,1.0,18.6%,18.6%,13.7%,3.3%,2.5,16.1%,6.3%
2023 Guadalajara SF,L vs Sakkari,12,30,0.4,11.9%,29.7%,8,28,0.3,9.1%,31.8%,5.7%,3.4%,0.8,10.9%,13.9%
2023 US Open R128,L vs Wang,18,34,0.5,17.0%,32.1%,11,28,0.4,12.4%,31.5%,10.1%,1.1%,0.6,6.6%,10.4%
2023 Wimbledon R32,L vs Bouzkova,51,53,1.0,23.9%,24.9%,44,50,0.9,22.6%,25.6%,13.3%,8.2%,1.4,9.4%,6.6%
2023 Wimbledon R64,W vs Fernandez,35,34,1.0,16.1%,15.7%,29,27,1.1,15.3%,14.3%,10.1%,2.6%,1.3,14.3%,10.6%
2023 Wimbledon R128,W vs Volynets,25,35,0.7,18.9%,26.5%,21,31,0.7,18.3%,27.0%,10.4%,7.8%,0.6,7.6%,12.9%
Career (163 matches),,4061,4441,0.9,17.6%,19.3%,3331,3988,0.8,16.2%,19.4%,9.5%,4.3%,0.9,13.2%,14.4%
