Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 Tokyo R32,L vs Zhang,5.0,4.9,5.2,49.4%,51.0%,46.4%,59.3%,59.8%,1.7%,15.0,5.8,-6.0,-3.5
Career (1 matches),,5.0,4.9,5.2,49.4%,51.0%,46.4%,59.3%,59.8%,1.7%,15.0,5.8,-6.0,-3.5
