Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,10,5,5,50.0%,2,1,1,50.0%,2014,2018,R128,4,0.92,2.4%,3.1%,59.2%,59.8%,41.7%,52.4%,43.6%,55.0%,38.2%
Roland Garros,4,Clay,5,1,4,20.0%,0,0,0,-,2014,2018,Q2,2,0.90,0.8%,0.8%,69.6%,49.4%,42.1%,47.2%,47.4%,26.7%,34.6%
Wimbledon,2,Grass,3,1,2,33.3%,1,1,0,100.0%,2015,2018,Q2,0,,,,,,,,,,
US Open,4,Hard,7,3,4,42.9%,1,1,0,100.0%,2014,2017,Q3,1,0.95,1.4%,4.1%,59.5%,61.4%,56.7%,59.5%,38.4%,40.0%,16.7%
Fed Cup,1,,2,1,1,50.0%,0,0,0,-,2016,2016,,0,,,,,,,,,,
Tokyo,6,Hard,9,2,7,22.2%,1,1,0,100.0%,2013,2024,Q3,7,0.82,2.6%,7.4%,60.8%,59.6%,41.2%,52.4%,39.0%,34.1%,50.0%
Seoul,4,Hard,8,4,4,50.0%,0,0,0,-,2013,2024,R32,7,1.04,1.1%,5.6%,60.8%,54.4%,44.9%,50.7%,51.3%,41.8%,60.0%
San Jose,2,Hard,2,0,2,0.0%,0,0,0,-,2019,2021,Q1,2,0.59,1.9%,2.8%,61.1%,53.0%,42.9%,49.1%,30.1%,33.3%,12.5%
Nanchang,2,Hard,6,4,2,66.7%,1,0,1,0.0%,2017,2018,R16,6,1.13,2.2%,4.4%,58.2%,63.7%,44.8%,55.8%,50.0%,52.0%,63.2%
Zhengzhou,2,Hard,4,2,2,50.0%,0,0,0,-,2017,2018,R16,4,1.00,1.9%,2.7%,64.1%,57.8%,48.4%,54.4%,45.5%,63.9%,51.9%
Taipei,3,Hard,5,1,4,20.0%,4,1,3,25.0%,2016,2018,R16,5,0.91,2.2%,1.1%,69.5%,47.7%,43.4%,46.4%,48.6%,43.9%,55.3%
