Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Evansville IN R32,L vs Zhu,31% (4/13),50% (2/4),0/3,38% (5/13),20% (1/5),1/2,1/1,0/1,0/0,0/0
2019 W60 Fukuoka R32,L vs Ahn,33% (3/9),33% (1/3),0/3,60% (6/10),17% (1/6),1/1,0/0,1/3,0/0,1/2
2019 W25 Hong Kong SF,L vs Ma,11% (1/9),100% (1/1),0/3,50% (4/8),0% (0/4),1/1,0/0,0/1,0/0,0/0
2019 W25 Hong Kong QF,W vs Muramatsu,40% (6/15),67% (4/6),0/3,44% (7/16),57% (4/7),3/4,1/1,2/2,1/1,0/0
2019 W25 Hong Kong R32,W vs Akita,64% (9/14),67% (6/9),3/4,33% (5/15),0% (0/5),5/5,1/1,0/1,1/1,0/0
2019 W25 Canberra QF,L vs Imanishi,50% (7/14),29% (2/7),0/4,46% (6/13),33% (2/6),2/2,1/1,1/1,0/0,1/1
2019 W25 Canberra R16,W vs Romeo,63% (5/8),80% (4/5),0/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2019 W25 Canberra R32,W vs Minokoshi,67% (6/9),100% (6/6),1/2,25% (2/8),0% (0/2),3/4,0/0,0/0,0/0,0/0
2019 W25 Canberra SF,L vs Ozaki,50% (5/10),60% (3/5),1/4,70% (7/10),14% (1/7),1/3,0/0,1/3,0/0,1/2
2019 W25 Canberra QF,W vs Mcphee,30% (3/10),100% (3/3),0/0,10% (1/10),100% (1/1),3/3,2/2,1/1,1/1,0/0
2019 W25 Canberra R16,W vs Sekulic,64% (7/11),100% (7/7),1/3,36% (4/11),25% (1/4),4/6,1/1,0/0,1/1,0/0
2019 W25 Canberra R32,W vs Woolcock,88% (7/8),86% (6/7),2/2,38% (3/8),33% (1/3),4/5,1/2,0/0,1/1,0/0
2019 W60 Kyoto R32,L vs Hontama,50% (5/10),80% (4/5),1/1,22% (2/9),50% (1/2),2/3,1/2,0/0,0/1,0/0
2019 W25 Jodhpur QF,W vs Al Nabhani,67% (8/12),88% (7/8),2/2,27% (3/11),33% (1/3),4/5,0/0,0/0,0/0,0/0
2019 W25 Jodhpur R32,W vs Omae,60% (6/10),83% (5/6),1/2,20% (2/10),0% (0/2),3/3,0/0,0/0,0/0,0/0
2018 Nanchang R16,L vs Linette,36% (4/11),75% (3/4),1/5,50% (5/10),0% (0/5),1/3,0/0,0/0,0/0,0/0
2018 Nanchang R32,W vs Cako,50% (6/12),83% (5/6),1/2,17% (2/12),0% (0/2),4/5,2/2,0/0,1/1,0/0
2018 Zhengzhou R16,L vs Lao,56% (5/9),40% (2/5),1/4,67% (6/9),17% (1/6),1/2,0/0,0/1,0/0,0/0
2018 Zhengzhou R32,W vs Yang,56% (5/9),100% (5/5),1/2,56% (5/9),60% (3/5),3/4,1/1,0/0,0/0,0/0
2018 Australian Open Q1,L vs Zidansek,78% (7/9),57% (4/7),3/6,89% (8/9),13% (1/8),1/4,0/0,1/2,0/0,0/1
2019 (15 matches),,50.6%,74.4%,32.4%,37.3%,26.7%,80.4%,84.6%,46.2%,85.7%,60.0%
2018 (5 matches),,54.0%,70.4%,36.8%,53.1%,19.2%,55.6%,100.0%,33.3%,100.0%,0.0%
2017 (41 matches),,57.5%,83.5%,50.0%,51.6%,22.0%,61.0%,71.1%,61.8%,70.0%,75.0%
2016 (21 matches),,54.1%,81.0%,47.6%,56.0%,20.6%,53.3%,40.9%,53.8%,0.0%,55.6%
2015 (16 matches),,51.3%,80.2%,34.3%,57.4%,18.0%,58.9%,46.2%,60.0%,60.0%,40.0%
Career (128 matches),,53.2%,80.7%,43.8%,50.0%,22.4%,63.0%,63.0%,59.2%,64.0%,64.4%
