Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Nao Hibino [JPN],3,6,33.3%,1,1,0,100.0%,2013,2022,3,0.74,1.1%,4.5%,58.5%,55.3%,41.1%,49.4%,37.6%,48.1%,33.3%
8,Katy Dunne [GBR],6,2,75.0%,0,0,0,-,2015,2018,0,,,,,,,,,,
6,Shiho Akita [JPN],4,2,66.7%,2,2,0,100.0%,2013,2023,0,,,,,,,,,,
6,Miyu Kato [JPN],3,3,50.0%,1,0,1,0.0%,2013,2021,1,0.84,1.3%,1.3%,66.7%,50.0%,53.8%,51.3%,40.8%,54.5%,57.1%
6,Miyabi Inoue [JPN],5,1,83.3%,3,3,0,100.0%,2012,2018,0,,,,,,,,,,
5,Fangzhou Liu [CHN],1,4,20.0%,0,0,0,-,2012,2019,0,,,,,,,,,,
5,Risa Ozaki [JPN],2,3,40.0%,2,2,0,100.0%,2012,2019,0,,,,,,,,,,
5,Junri Namigata [JPN],4,1,80.0%,3,2,1,66.7%,2013,2017,1,1.14,1.9%,5.7%,54.7%,62.1%,39.6%,51.9%,54.8%,66.7%,69.2%
4,Xinyun Han [CHN],1,3,25.0%,1,0,1,0.0%,2013,2022,3,1.04,1.3%,2.1%,63.0%,58.7%,43.2%,52.9%,49.1%,51.5%,68.0%
4,Miharu Imanishi [JPN],1,3,25.0%,0,0,0,-,2014,2019,0,,,,,,,,,,
4,Mana Ayukawa [JPN],3,1,75.0%,0,0,0,-,2012,2019,0,,,,,,,,,,
4,Ellen Perez [AUS],1,3,25.0%,1,0,1,0.0%,2017,2018,0,,,,,,,,,,
4,Hiroko Kuwata [JPN],1,3,25.0%,1,0,1,0.0%,2013,2018,1,0.67,2.8%,2.8%,69.0%,44.9%,50.0%,46.5%,35.7%,53.8%,50.0%
4,Su Wei Hsieh [TPE],1,3,25.0%,1,1,0,100.0%,2015,2017,1,0.95,1.0%,4.8%,51.9%,57.4%,40.0%,49.0%,48.4%,38.5%,63.6%
4,Olivia Rogowska [AUS],3,1,75.0%,0,0,0,-,2013,2016,0,,,,,,,,,,
