Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),972,21,,,,,,,,,33,2415,,
2025,974,21,,,,,,,,,37,2200
2024,,,,,,,,,,,44,1965
2023,691,52,,,,,,,,,,
2022,606,55,327,1322,319,1287,285,1317,,,,
2021,398,143,,,,,,,,,,
2020,374,129,,,,,,,,,144,602
2019,339,147,,,,,,,,,83,1120
2018,320,131,,,,,,,,,32,2144
2017,168,349,204,1440,202,1403,,,,,41,1835
2016,219,243,206,1436,210,1393,199,1331,161,1443,50,1585
2015,187,269,206,1380,205,1345,195,1315,167,1400,87,884
2014,152,357,229,1438,221,1417,219,1356,153,1443,128,583
2013,205,306,269,1376,276,1311,260,1303,204,1354,154,489
2012,398,94,,,,,,,,,326,169
