Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,0,0,0,-,2017,2017,Q1,0,,,,,,,,,,
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2017,2017,Q1,0,,,,,,,,,,
US Open,1,Hard,1,0,1,0.0%,1,0,1,0.0%,2017,2017,Q1,0,,,,,,,,,,
Munich,2,Clay,2,0,2,0.0%,0,0,0,-,2013,2017,Q2,2,0.73,1.9%,5.6%,61.1%,54.5%,38.1%,48.1%,38.0%,41.2%,42.9%
