Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Sopot CH R32,W vs Majchrzak,74% (14/19),38% (6/16),2/3,1/1,67% (8/12),0/1,0/0,33% (2/6),33% (2/6)
2019 M25 Lasne R16,W vs Antonescu,64% (7/11),71% (5/7),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 M15 Quinta Do Lago R32,W vs Binding,53% (8/15),67% (4/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 M25 Kazan R32,W vs Lozan,73% (8/11),40% (4/10),2/7,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2019 M25 Trento F,L vs Sinner,56% (5/9),29% (2/7),0/0,0/0,29% (2/7),2/4,1/2,- (0/0),- (0/0)
2019 M25 Trento SF,W vs Lenz,50% (8/16),29% (4/14),2/5,1/3,0% (0/2),0/0,0/0,67% (4/6),50% (3/6)
2019 M25 Trento QF,W vs Dubrivnyy,80% (8/10),80% (4/5),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Trento R16,W vs Heyman,62% (13/21),20% (2/10),2/13,1/8,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2019 M25 Trento R32,W vs Bernardi,50% (6/12),60% (6/10),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 M25 Glasgow F,L vs Escoffier,78% (7/9),20% (1/5),1/1,0/0,70% (7/10),2/4,1/2,43% (3/7),43% (3/7)
2019 M25 Glasgow SF,W vs Hoyt,64% (14/22),31% (4/13),2/4,1/3,78% (7/9),0/1,0/0,25% (1/4),20% (1/5)
2019 M25 Glasgow QF,W vs Sijsling,50% (8/16),56% (5/9),2/3,1/2,50% (2/4),3/3,0/0,- (0/0),- (0/0)
2019 M25 Glasgow R16,W vs Corwin,64% (9/14),50% (5/10),2/4,1/3,40% (4/10),0/1,0/0,40% (2/5),83% (5/6)
2019 M15 Palmanova R16,L vs Lopez Montagud,67% (6/9),17% (1/6),0/0,0/0,40% (2/5),2/4,0/1,25% (1/4),0% (0/4)
2019 M15 Palmanova R32,W vs Salman,50% (7/14),63% (5/8),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 Da Nang CH R64,L vs Hassan,56% (9/16),22% (2/9),1/1,0/0,77% (10/13),6/8,4/5,- (0/0),- (0/0)
2019 M25 Hong Kong R32,W vs Gao,78% (7/9),38% (5/13),2/6,1/4,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Sibiu CH R32,L vs Bolelli,67% (8/12),- (0/0),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2018 Scheveningen CH R32,L vs Kamke,86% (12/14),67% (4/6),1/1,0/0,20% (1/5),3/5,0/1,67% (4/6),17% (1/6)
2018 Poznan CH R32,W vs Majchrzak,82% (9/11),45% (5/11),2/2,1/1,0% (0/3),0/1,0/0,- (0/0),- (0/0)
2019 (17 matches),,61.8%,41.1%,47.5%,43.3%,63.7%,55.6%,60.0%,40.6%,41.2%
2018 (4 matches),,72.7%,48.0%,50.0%,100.0%,48.1%,58.8%,0.0%,75.0%,25.0%
2017 (15 matches),,67.7%,43.4%,50.0%,25.0%,58.5%,33.3%,26.3%,43.3%,37.5%
2016 (14 matches),,62.1%,40.6%,55.2%,46.7%,56.9%,48.4%,46.2%,78.6%,32.1%
2015 (1 matches),,61.5%,14.3%,-,-,62.5%,0.0%,0.0%,-,-
Career (51 matches),,64.3%,41.3%,50.0%,44.0%,58.8%,45.4%,37.0%,57.3%,35.1%
