Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,34,13,21,38.2%,35-44,44.3%,355-397,47.2%,6-4,60.0%,33,75.9%,18.4%,5.4%,4.7%,58.8%,69.6%,50.1%,61.6%,34.7%,48.5%,0.90
Clay,71,30,41,42.3%,76-87,46.6%,787-801,49.6%,13-13,50.0%,65,73.0%,26.4%,3.6%,5.0%,56.8%,67.8%,49.5%,59.9%,39.7%,49.9%,0.99
Finals,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,1,50.0%,20.0%,5.2%,2.6%,55.8%,62.8%,38.2%,51.9%,33.3%,44.0%,0.69
Semi-finals,3,1,2,33.3%,2-4,33.3%,17-26,39.5%,0-0,-,3,52.4%,27.3%,2.8%,1.4%,56.3%,60.5%,39.7%,51.4%,38.1%,45.2%,0.78
Quarter-finals,10,3,7,30.0%,7-13,35.0%,90-106,45.9%,2-2,50.0%,9,74.5%,17.2%,4.8%,4.0%,57.4%,71.2%,50.0%,62.1%,35.3%,48.4%,0.93
vs Righties,88,36,52,40.9%,95-110,46.3%,978-1027,48.8%,19-16,54.3%,83,73.7%,23.3%,4.3%,4.8%,57.3%,68.5%,49.6%,60.4%,37.9%,49.3%,0.96
vs Lefties,10,1,9,10.0%,4-18,18.2%,82-120,40.6%,0-1,0.0%,9,70.3%,12.1%,2.1%,4.5%,58.4%,65.1%,47.1%,57.6%,33.2%,45.8%,0.78
