Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Sep-2023,Braga CH,Clay,Q1,579,299,(9) Moez Echargui [TUN] d. Jahn,6-1 6-2,0.59,5.3%,7.0%,49.1%,42.9%,34.5%,4/10,1:16
18-Sep-2023,Bad Waltersdorf CH,Clay,Q1,558,264,(1) Timo Stodder [GER] d. Jahn,7-6(2) 7-6(4),0.83,4.6%,2.3%,49.4%,62.8%,40.9%,7/11,1:48
04-Sep-2023,Tulln CH,Clay,R32,527,334,Henri Laaksonen [SUI] d. (Q) Jahn,6-7(5) 6-4 7-6(4),0.98,1.5%,4.6%,63.1%,59.8%,54.2%,10/15,2:51
04-Sep-2023,Tulln CH,Clay,Q2,527,313,(9) Jahn d. (2) Maks Kasnikowski [POL],6-1 6-4,1.36,1.5%,4.5%,59.7%,67.5%,63.0%,7/7,1:20
04-Sep-2023,Tulln CH,Clay,Q1,527,673,(9) Jahn d. (Alt) Kai Wehnelt [GER],6-4 6-4,1.07,1.5%,3.0%,59.1%,61.5%,44.4%,2/5,1:43
28-Aug-2023,M25 Oldenzaal,Clay,QF,527,299,(2) Max Houkes [NED] d. Jahn,6-3 7-6(2),,,,,,,,
28-Aug-2023,M25 Oldenzaal,Clay,R16,527,594,Jahn d. Marlon Vankan [GER],7-6(5) 6-2,,,,,,,,
28-Aug-2023,M25 Oldenzaal,Clay,R32,527,492,Jahn d. (5) Alec Deckers [NED],3-6 6-4 7-6(4),,,,,,,,
21-Aug-2023,M25 Poznan,Clay,QF,550,636,Viacheslav Bielinskyi [UKR] d. (8) Jahn,0-6 6-4 6-2,,,,,,,,
21-Aug-2023,M25 Poznan,Clay,R16,550,1096,(8) Jahn d. (WC) Jasza Szajrych [POL],6-2 7-6(5),,,,,,,,
21-Aug-2023,M25 Poznan,Clay,R32,550,927,(8) Jahn d. Dominik Kellovsky [CZE],7-5 6-4,,,,,,,,
14-Aug-2023,M25 Koksijde,Clay,SF,553,571,(6) Timo Legout [FRA] d. (7) Jahn,3-6 7-5 6-4,,,,,,,,
14-Aug-2023,M25 Koksijde,Clay,QF,553,679,(7) Jahn d. Marlon Vankan [GER],6-4 6-1,,,,,,,,
14-Aug-2023,M25 Koksijde,Clay,R16,553,1048,(7) Jahn d. Alexis Boureau [FRA],6-1 6-1,,,,,,,,
14-Aug-2023,M25 Koksijde,Clay,R32,553,1030,(7) Jahn d. Nicolas Bruna [CHI],6-2 6-2,,,,,,,,
31-Jul-2023,M25 Bolzano,Clay,QF,558,423,(3) Giovanni Oradini [ITA] d. (5) Jahn,6-3 6-1,,,,,,,,
31-Jul-2023,M25 Bolzano,Clay,R16,558,1988,(5) Jahn d. (Q) Maurus Malgiaritta [SUI],6-4 6-2,,,,,,,,
31-Jul-2023,M25 Bolzano,Clay,R32,558,,(5) Jahn d. (Q) Pietro Romeo Scomparin [ITA],6-1 6-1,,,,,,,,
03-Jul-2023,Karlsruhe CH,Clay,Q1,522,301,(1) Oriol Roca Batalla [ESP] d. (Alt) Jahn,2-6 6-1 7-5,1.02,6.5%,5.2%,55.8%,69.8%,58.8%,3/6,2:07
26-Jun-2023,M15 Kamen,Clay,R16,524,610,(Q) Hynek Barton [CZE] d. (6) Jahn,6-4 6-4,,,,,,,,
26-Jun-2023,M15 Kamen,Clay,R32,524,,(6) Jahn d. David Fix [GER],6-2 6-4,,,,,,,,
