Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Sopot CH R32,W vs Majchrzak,41% (9/22),67% (6/9),1/2,25% (6/24),33% (2/6),4/4,1/1,4/4,1/1,2/2
2019 M25 Lasne R16,W vs Antonescu,50% (5/10),100% (5/5),2/2,18% (2/11),0% (0/2),3/4,1/2,0/0,1/1,0/0
2019 M15 Quinta Do Lago R32,W vs Binding,57% (4/7),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2019 M25 Kazan R32,W vs Lozan,75% (6/8),67% (4/6),0/0,50% (4/8),100% (4/4),3/3,1/1,0/0,0/0,0/0
2019 M25 Trento F,L vs Sinner,44% (4/9),50% (2/4),1/3,50% (5/10),0% (0/5),1/2,0/0,0/2,0/0,0/1
2019 M25 Trento SF,W vs Lenz,55% (6/11),67% (4/6),1/2,20% (2/10),0% (0/2),1/3,0/0,0/0,0/0,0/0
2019 M25 Trento QF,W vs Dubrivnyy,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2019 M25 Trento R16,W vs Heyman,29% (4/14),50% (2/4),0/1,14% (2/14),50% (1/2),2/2,2/2,0/0,1/1,0/0
2019 M25 Trento R32,W vs Bernardi,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),4/4,0/0,0/0,0/0,0/0
2019 M25 Glasgow F,L vs Escoffier,30% (3/10),33% (1/3),1/3,50% (5/10),40% (2/5),1/1,1/1,1/1,0/0,0/0
2019 M25 Glasgow SF,W vs Hoyt,47% (7/15),57% (4/7),1/1,31% (5/16),60% (3/5),3/4,2/3,1/1,1/2,0/0
2019 M25 Glasgow QF,W vs Sijsling,56% (5/9),100% (5/5),1/2,40% (4/10),50% (2/4),4/4,1/1,0/0,1/1,0/0
2019 M25 Glasgow R16,W vs Corwin,40% (6/15),83% (5/6),1/6,40% (6/15),0% (0/6),2/4,1/2,1/1,1/1,0/0
2019 M15 Palmanova R16,L vs Lopez Montagud,10% (1/10),100% (1/1),0/3,44% (4/9),25% (1/4),1/1,0/0,1/1,0/0,0/0
2019 M15 Palmanova R32,W vs Salman,56% (5/9),100% (5/5),2/2,33% (3/9),33% (1/3),5/5,2/2,0/0,1/1,0/0
2019 Da Nang CH R64,L vs Hassan,33% (4/12),50% (2/4),0/3,58% (7/12),57% (4/7),2/2,1/1,2/2,0/0,1/1
2019 M25 Hong Kong R32,W vs Gao,86% (6/7),83% (5/6),0/1,25% (2/8),50% (1/2),4/4,1/2,0/0,1/2,0/0
2018 Sibiu CH R32,L vs Bolelli,0% (0/10),- (0/0),0/2,40% (4/10),50% (2/4),0/0,0/0,1/1,0/0,0/0
2018 Scheveningen CH R32,L vs Kamke,33% (5/15),80% (4/5),0/4,25% (4/16),0% (0/4),2/4,1/2,1/1,0/1,1/1
2018 Poznan CH R32,W vs Majchrzak,64% (7/11),71% (5/7),0/2,25% (3/12),0% (0/3),4/5,2/2,0/1,1/1,0/0
2019 (17 matches),,46.7%,76.5%,37.5%,33.3%,41.3%,86.8%,80.0%,83.3%,83.3%,75.0%
2018 (4 matches),,34.0%,66.7%,7.7%,31.5%,17.6%,58.3%,75.0%,80.0%,50.0%,100.0%
2017 (15 matches),,23.1%,62.2%,13.3%,48.7%,33.8%,55.0%,75.0%,70.0%,-,81.8%
2016 (14 matches),,38.8%,71.9%,18.4%,42.8%,32.3%,79.5%,73.3%,68.4%,85.7%,62.5%
2015 (1 matches),,36.4%,25.0%,33.3%,36.4%,25.0%,0.0%,-,100.0%,-,100.0%
Career (51 matches),,36.3%,70.6%,20.6%,40.1%,34.1%,76.0%,76.7%,73.7%,81.0%,76.9%
