Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 Australian Open R128,L vs Halep,10.0%,12.0%,31.1%,8.1%,10.8%,26.5%,65.0%,35.3%,50.0%,15.4%,15.4%,45.5%,33.3%,57.1%,0.0%,-104
2020 Hobart QF,L vs Rybakina,18.2%,28.2%,48.3%,24.1%,34.2%,46.7%,50.0%,33.3%,40.0%,3.6%,14.3%,51.9%,14.3%,35.7%,0.0%,-81
2017 Hong Kong QF,L vs Saville,18.0%,27.9%,43.8%,20.6%,35.3%,46.3%,62.1%,33.3%,33.3%,18.8%,21.9%,38.5%,26.7%,64.7%,75.0%,46
2017 Guangzhou R16,W vs Kontaveit,27.1%,39.0%,63.9%,31.6%,44.7%,61.5%,55.0%,38.9%,50.0%,28.6%,42.9%,70.0%,33.3%,87.5%,100.0%,100
2017 ITF Dothan R32,L vs Anisimova,17.9%,23.1%,34.5%,26.1%,34.8%,41.2%,60.9%,17.4%,20.0%,7.7%,7.7%,25.0%,7.1%,25.0%,0.0%,-47
2016 ITF Cairns R16,W vs Bai,19.8%,25.3%,54.0%,25.0%,29.2%,55.6%,66.7%,20.8%,0.0%,18.2%,27.3%,51.9%,86.7%,22.2%,-,42
Career (6 matches),,18.6%,26.5%,45.5%,22.8%,32.3%,45.9%,59.3%,30.1%,28.6%,14.4%,20.5%,44.8%,34.3%,44.7%,36.4%,14
