Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Australian Open R128,L vs Halep,50% (2/4),17% (1/6),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2020 US Open R128,L vs Kovinic,64% (9/14),43% (3/7),1/1,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2020 Australian Open R128,L vs Li,73% (8/11),29% (4/14),0/5,0/0,43% (3/7),5/7,5/6,53% (9/17),31% (5/16)
2020 Hobart QF,L vs Rybakina,80% (12/15),33% (5/15),1/1,0/0,40% (4/10),3/5,1/2,44% (4/9),45% (5/11)
2019 W100 Charleston SC R32,L vs Davis,63% (5/8),38% (5/13),1/2,0/0,31% (4/13),3/5,3/4,78% (7/9),33% (3/9)
2019 W80 Palm Harbor FL R32,L vs Montez,53% (10/19),70% (7/10),1/1,0/0,42% (5/12),4/6,1/2,50% (3/6),33% (2/6)
2019 W25 Mildura QF,L vs Inglis,50% (3/6),43% (3/7),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2019 W25 Mildura R16,W vs Tomic,75% (6/8),55% (6/11),2/3,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Mildura R32,W vs Romeo,80% (8/10),31% (4/13),2/4,1/3,75% (6/8),0/0,0/0,80% (4/5),75% (3/4)
2019 W60 Burnie QF,L vs Woolcock,60% (3/5),40% (2/5),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2019 W60 Burnie R16,W vs Aiava,80% (8/10),55% (6/11),2/5,1/4,30% (3/10),0/1,0/0,83% (5/6),33% (2/6)
2019 W60 Burnie R32,W vs Bai,70% (7/10),83% (5/6),2/3,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2018 Taipei R16,L vs Kumkhum,67% (6/9),20% (1/5),0/0,0/0,50% (3/6),4/6,3/4,- (0/0),- (0/0)
2018 Taipei R32,W vs Garland,80% (8/10),50% (4/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Guangzhou R32,L vs Petkovic,100% (5/5),44% (7/16),1/1,0/0,53% (8/15),1/3,0/1,- (0/0),- (0/0)
2018 US Open R128,L vs Tomljanovic,50% (3/6),40% (2/5),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2018 Bogota R32,L vs Paolini,13% (1/8),13% (1/8),0/0,0/0,57% (8/14),4/6,1/2,- (0/0),- (0/0)
2018 Taipei R32,L vs Jakupovic,33% (1/3),0% (0/4),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2018 Australian Open R128,L vs Haddad Maia,33% (4/12),86% (6/7),0/0,0/0,50% (7/14),0/2,0/1,20% (1/5),40% (2/5)
2018 Hobart R32,L vs Haddad Maia,57% (4/7),50% (1/2),0/0,0/0,60% (6/10),2/4,1/2,- (0/0),- (0/0)
2021 (1 matches),,50.0%,16.7%,-,-,25.0%,33.3%,0.0%,-,-
2020 (3 matches),,72.5%,33.3%,28.6%,-,34.8%,60.0%,70.0%,50.0%,37.0%
2019 (8 matches),,65.8%,50.0%,55.6%,44.4%,37.3%,50.0%,60.0%,73.1%,40.0%
2018 (8 matches),,53.3%,40.0%,100.0%,100.0%,49.4%,44.0%,41.7%,20.0%,40.0%
2017 (32 matches),,47.6%,50.0%,48.1%,52.2%,51.4%,47.7%,37.5%,38.5%,32.0%
Career (78 matches),,54.0%,47.8%,54.2%,56.7%,50.7%,47.6%,43.6%,52.4%,41.5%
