Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,12,3,9,25.0%,5,0,5,0.0%,2017,2026,R128,12,0.92,2.4%,4.5%,66.1%,57.0%,43.4%,52.4%,43.6%,48.0%,44.0%
Roland Garros,5,Clay,7,2,5,28.6%,0,0,0,-,2017,2025,Q2,4,0.84,0.9%,6.8%,74.4%,50.0%,35.0%,46.2%,45.3%,60.4%,45.2%
Wimbledon,5,Grass,8,3,5,37.5%,0,0,0,-,2017,2025,Q2,4,0.94,2.8%,3.7%,60.6%,55.1%,44.6%,51.0%,45.9%,57.1%,44.2%
US Open,7,Hard,12,5,7,41.7%,3,0,3,0.0%,2017,2025,R128,10,0.96,2.5%,6.8%,61.1%,59.3%,43.1%,53.0%,45.2%,49.5%,47.9%
Brisbane,6,Hard,9,2,7,22.2%,0,0,0,-,2012,2026,Q2,8,0.89,2.9%,5.4%,62.8%,58.5%,46.6%,54.1%,40.7%,47.5%,42.6%
Nottingham,4,Grass,7,3,4,42.9%,2,1,1,50.0%,2017,2023,R32,7,1.06,3.0%,2.9%,67.8%,63.4%,45.3%,57.6%,45.0%,63.0%,44.3%
Prague,2,Hard,2,0,2,0.0%,0,0,0,-,2021,2022,R32,2,0.80,0.0%,3.4%,66.9%,46.4%,50.0%,47.6%,41.9%,47.6%,20.0%
Monterrey,2,Hard,2,0,2,0.0%,0,0,0,-,2018,2020,Q1,2,0.69,2.3%,7.6%,66.7%,47.7%,31.8%,42.4%,39.8%,55.2%,60.0%
Hobart,3,Hard,6,3,3,50.0%,2,1,1,50.0%,2017,2020,QF,6,0.98,2.3%,4.0%,68.1%,59.6%,44.0%,54.6%,44.3%,52.9%,38.9%
Guangzhou,3,Hard,9,6,3,66.7%,4,3,1,75.0%,2017,2019,QF,9,1.09,3.3%,5.6%,64.9%,60.1%,45.1%,54.8%,49.1%,50.0%,43.2%
