Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Maddison Inglis [AUS],6,3,66.7%,1,0,1,0.0%,2016,2025,1,1.62,3.5%,8.8%,59.6%,79.4%,43.5%,64.9%,56.9%,80.0%,45.5%
8,Destanee Aiava [AUS],5,3,62.5%,4,3,1,75.0%,2016,2024,0,,,,,,,,,,
7,Priscilla Hon [AUS],6,1,85.7%,2,1,1,50.0%,2017,2022,1,1.42,4.8%,11.3%,56.5%,80.0%,48.1%,66.1%,48.1%,75.0%,66.7%
6,Elena Micic [AUS],4,2,66.7%,3,1,2,33.3%,2023,2026,5,1.14,7.9%,2.3%,66.4%,68.3%,47.8%,61.4%,44.1%,61.3%,40.0%
5,Sakura Hosogi [JPN],3,2,60.0%,2,1,1,50.0%,2022,2025,3,1.13,5.0%,8.7%,62.1%,67.0%,39.3%,56.5%,49.3%,58.8%,40.9%
5,Petra Hule [AUS],4,1,80.0%,2,1,1,50.0%,2022,2024,0,,,,,,,,,,
4,Ye Xin Ma [CHN],0,4,0.0%,3,1,2,33.3%,2023,2026,1,0.77,1.5%,15.2%,56.1%,54.1%,41.4%,48.5%,39.7%,25.0%,80.0%
4,Erika Sema [JPN],2,2,50.0%,0,0,0,-,2015,2025,1,1.07,2.1%,5.2%,71.1%,60.9%,32.1%,52.6%,50.9%,53.3%,64.3%
4,Tessah Andrianjafitrimo [FRA],2,2,50.0%,1,1,0,100.0%,2017,2025,2,0.94,2.8%,6.4%,59.6%,63.1%,43.2%,55.0%,42.3%,55.6%,42.9%
4,Misaki Matsuda [JPN],3,1,75.0%,2,0,2,0.0%,2023,2025,0,,,,,,,,,,
4,Talia Gibson [AUS],2,2,50.0%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
4,Yafan Wang [CHN],3,1,75.0%,3,0,3,0.0%,2018,2023,2,1.02,1.6%,4.3%,70.4%,61.1%,38.2%,54.3%,46.6%,47.1%,42.9%
4,Madison Brengle [USA],0,4,0.0%,1,0,1,0.0%,2019,2022,2,0.48,1.3%,9.2%,61.8%,36.2%,17.2%,28.9%,34.4%,29.4%,0.0%
4,Abbie Myers [AUS],3,1,75.0%,0,0,0,-,2017,2021,0,,,,,,,,,,
4,Asia Muhammad [USA],3,1,75.0%,2,2,0,100.0%,2019,2021,1,0.89,0.0%,3.8%,74.7%,45.8%,60.0%,49.4%,44.8%,40.0%,23.1%
