Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Australian Open R128,L vs Halep,7,28,0.3,7.1%,28.6%,7,28,0.3,7.2%,28.9%,,,0.7,13.3%,18.4%
2020 US Open R128,L vs Kovinic,19,31,0.6,11.5%,18.8%,17,30,0.6,11.3%,19.9%,9.9%,1.3%,0.8,16.4%,20.0%
2020 Australian Open R128,L vs Li,9,41,0.2,4.8%,22.0%,9,41,0.2,5.1%,23.0%,,,0.5,15.6%,28.5%
2020 Hobart QF,L vs Rybakina,40,38,1.1,16.3%,15.4%,40,35,1.1,17.2%,15.0%,6.9%,9.9%,1.1,21.1%,18.7%
2017 Hong Kong QF,L vs Saville,25,47,0.5,13.1%,24.6%,23,37,0.6,14.1%,22.7%,9.8%,3.7%,0.5,11.5%,22.0%
2017 Guangzhou R16,W vs Kontaveit,12,29,0.4,10.5%,25.4%,11,22,0.5,10.7%,21.4%,7.8%,2.9%,0.3,8.8%,26.3%
2017 Dothan AL $60K R32,L vs Anisimova,14,36,0.4,9.2%,23.7%,14,30,0.5,10.1%,21.6%,6.5%,2.2%,0.6,14.5%,23.7%
2017 Australian Open R128,L vs Vekic,13,29,0.4,9.2%,20.6%,12,25,0.5,9.3%,19.4%,7.0%,1.6%,1.2,19.9%,17.0%
2016 Cairns $25K R16,W vs Bai,16,40,0.4,9.6%,24.1%,14,30,0.5,9.6%,20.5%,7.5%,2.1%,0.3,7.2%,27.1%
Career (9 matches),,155,319,0.5,10.6%,21.9%,147,278,0.5,11.0%,20.8%,6.3%,3.1%,0.7,14.7%,22.4%
