Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,21,7,14,33.3%,16-32,33.3%,224-259,46.4%,3-6,33.3%,21,78.7%,15.1%,11.8%,5.2%,64.2%,72.2%,48.8%,63.8%,32.0%,48.4%,0.88,R16 (7x)
2024,28,18,10,64.3%,42-27,60.9%,376-341,52.4%,10-8,55.6%,28,84.7%,19.4%,16.0%,4.9%,64.9%,76.0%,50.4%,67.0%,35.7%,51.4%,1.08,W (Knoxville)
2023,13,8,5,61.5%,17-15,53.1%,165-153,51.9%,3-3,50.0%,13,86.9%,15.1%,12.9%,4.7%,66.1%,77.4%,51.9%,68.7%,33.2%,51.1%,1.06,SF (Gwangju)
2022,38,24,14,63.2%,57-35,62.0%,515-434,54.3%,14-13,51.9%,38,87.7%,20.5%,12.6%,4.1%,68.2%,75.5%,53.6%,68.5%,36.3%,52.1%,1.15,F (2x)
2021,31,20,11,64.5%,43-26,62.3%,371-339,52.3%,11-7,61.1%,31,85.5%,17.6%,12.2%,3.9%,66.3%,75.4%,49.3%,66.6%,35.2%,51.2%,1.06,W (2x)
2020,16,10,6,62.5%,22-16,57.9%,207-177,53.9%,2-4,33.3%,15,86.8%,21.7%,13.3%,5.2%,66.5%,73.3%,50.6%,65.7%,37.6%,51.7%,1.10,SF (Orlando)
2019,33,16,17,48.5%,39-36,52.0%,415-397,51.1%,10-16,38.5%,33,84.1%,18.7%,13.3%,6.5%,64.3%,74.3%,49.9%,65.6%,34.4%,50.3%,1.00,QF (3x)
2018,41,26,15,63.4%,52-36,59.1%,471-444,51.5%,16-6,72.7%,40,85.5%,16.3%,17.2%,7.2%,63.4%,78.4%,51.0%,68.4%,33.5%,50.7%,1.06,W (Leon)
2017,5,1,4,20.0%,6-8,42.9%,72-79,47.7%,2-2,50.0%,5,78.4%,16.4%,13.0%,7.6%,60.1%,75.2%,41.7%,61.8%,35.1%,49.0%,0.92,R16 (Charlottesville)
2016,5,3,2,60.0%,5-5,50.0%,48-48,50.0%,2-1,66.7%,4,76.1%,23.4%,11.2%,7.6%,61.8%,72.9%,44.8%,62.2%,38.2%,49.9%,1.01,SF (Champaign)
Career,231,133,98,57.6%,299-236,55.9%,2864-2671,51.7%,73-66,52.5%,228,84.8%,18.3%,13.8%,5.4%,65.2%,75.4%,50.3%,66.7%,34.9%,50.9%,1.05,
