Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
04-Nov-2024,Knoxville CH,Hard,F,118,121,(2) Eubanks d. (3) Learner Tien [USA],7-5 7-6(9),1.27,16.5%,2.5%,70.9%,87.5%,43.5%,1/2,1:25
26-Jun-2023,Mallorca,Grass,F,77,43,Eubanks d. (4) Adrian Mannarino [FRA],6-1 6-4,1.70,22.9%,0.0%,72.9%,88.6%,46.2%,0/0,1:02
07-Nov-2022,Knoxville CH,Hard,F,120,128,(4) Ben Shelton [USA] d. (3) Eubanks,6-3 1-6 7-6(4),1.09,13.5%,3.4%,74.2%,68.2%,56.5%,0/2,1:52
31-Oct-2022,Charlottesville CH,Hard,F,135,156,(6) Ben Shelton [USA] d. (4) Eubanks,7-6(4) 7-5,0.79,8.8%,1.3%,63.7%,78.4%,41.4%,3/5,1:38
08-Nov-2021,Knoxville CH,Hard,F,178,105,Eubanks d. (2) Daniel Altmaier [GER],6-3 6-4,2.01,16.0%,6.0%,78.0%,92.3%,36.4%,0/0,1:12
07-Jun-2021,Orlando 2 CH,Hard,F,241,341,Eubanks d. Nicolas Mejia [COL],2-6 7-6(3) 6-4,0.92,17.2%,6.5%,64.5%,78.3%,45.5%,5/7,2:19
23-Apr-2018,Leon CH,Hard,F,246,228,Eubanks d. John Patrick Smith [AUS],6-4 3-6 7-6(4),1.00,13.0%,10.2%,62.0%,77.6%,39.0%,8/12,2:07
16-Apr-2018,Guadalajara CH,Hard,F,290,181,(6) Marcelo Arevalo [ESA] d. Eubanks,6-4 5-7 7-6(4),0.98,18.4%,10.2%,63.3%,85.5%,55.6%,4/5,2:00
01-Jan-2018,USA F1,Hard,F,347,691,(Q) Karue Sell [BRA] d. (5) Eubanks,6-7(5) 6-2 6-2,,,,,,,,
19-Jun-2017,USA F19,Hard,F,618,400,Tommy Paul [USA] d. Eubanks,6-4 6-4,,,,,,,,
