Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Montpellier R16,L vs Rublev,11% (1/9),0% (0/1),0/2,40% (4/10),25% (1/4),0/0,0/0,1/2,0/0,0/1
2024 Knoxville CH F,W vs Tien,25% (3/12),67% (2/3),0/1,17% (2/12),50% (1/2),0/1,0/1,0/0,0/1,0/0
2024 Newport SF,L vs Giron,23% (3/13),67% (2/3),0/3,36% (5/14),20% (1/5),2/2,1/1,1/2,0/0,0/1
2024 Wimbledon R128,L vs Halys,0% (0/14),- (0/0),0/4,36% (5/14),20% (1/5),0/0,0/0,1/1,0/0,0/0
2024 Madrid R128,L vs Van De Zandschulp,22% (2/9),50% (1/2),1/3,44% (4/9),0% (0/4),0/1,0/0,1/2,0/0,1/1
2024 Miami R32,L vs Zverev,27% (3/11),33% (1/3),0/2,20% (2/10),0% (0/2),0/1,0/1,1/1,0/0,1/1
2024 Acapulco R32,L vs Ruud,0% (0/16),- (0/0),0/2,20% (3/15),33% (1/3),0/0,0/0,1/1,0/0,0/0
2024 Australian Open R64,L vs Rublev,7% (1/15),0% (0/1),0/3,33% (5/15),40% (2/5),0/0,0/0,3/3,0/0,1/1
2023 Shanghai R32,L vs Ruud,11% (1/9),0% (0/1),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,0/0
2023 US Open R64,L vs Bonzi,10% (2/20),100% (2/2),0/1,20% (4/20),50% (2/4),2/2,1/1,2/3,0/0,2/2
2023 US Open R128,W vs Kwon,41% (7/17),43% (3/7),0/2,28% (5/18),40% (2/5),3/3,3/3,0/1,1/1,0/0
2023 Washington R16,L vs Thompson,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,0/0,0/0,0/0
2023 Wimbledon QF,L vs Medvedev,18% (4/22),75% (3/4),0/3,25% (6/24),33% (2/6),3/3,2/2,3/4,0/0,0/1
2023 Wimbledon R16,W vs Tsitsipas,17% (4/24),75% (3/4),1/3,31% (8/26),38% (3/8),3/3,2/2,2/4,1/1,0/0
2023 Wimbledon R32,W vs Oconnell,17% (3/18),33% (1/3),0/1,17% (3/18),67% (2/3),0/1,0/0,2/2,0/0,0/0
2023 Wimbledon R64,W vs Norrie,42% (8/19),50% (4/8),0/2,11% (2/19),0% (0/2),3/3,1/1,1/1,0/0,0/0
2023 Wimbledon R128,W vs Monteiro,19% (4/21),75% (3/4),0/1,5% (1/22),0% (0/1),1/1,1/1,1/1,1/1,0/0
2023 Mallorca F,W vs Mannarino,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2023 Halle R32,L vs Hurkacz,0% (0/16),- (0/0),0/2,13% (2/15),0% (0/2),0/0,0/0,2/2,0/0,1/1
2023 Miami QF,L vs Medvedev,20% (2/10),50% (1/2),1/2,36% (4/11),0% (0/4),1/1,0/0,1/3,0/0,1/2
2025 (1 matches),,11.1%,0.0%,0.0%,40.0%,25.0%,-,-,50.0%,-,0.0%
2024 (7 matches),,13.3%,50.0%,5.6%,29.2%,23.1%,40.0%,33.3%,80.0%,0.0%,75.0%
2023 (14 matches),,21.1%,57.8%,11.5%,22.6%,32.0%,95.7%,100.0%,68.0%,100.0%,57.1%
2022 (3 matches),,31.1%,57.1%,14.3%,30.4%,42.9%,100.0%,66.7%,87.5%,0.0%,66.7%
2021 (1 matches),,9.1%,100.0%,0.0%,38.1%,62.5%,50.0%,100.0%,100.0%,-,-
Career (73 matches),,23.7%,57.8%,12.3%,28.4%,34.9%,86.0%,80.4%,81.9%,72.2%,80.9%
