Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,5,1,4,20.0%,2-8,20.0%,45-59,43.3%,0-2,0.0%,5,84.0%,5.8%,10.9%,1.0%,73.7%,75.5%,48.1%,68.3%,27.3%,47.4%,0.86
Clay,3,2,1,66.7%,3-3,50.0%,30-24,55.6%,0-0,-,3,85.7%,23.1%,7.8%,2.4%,70.1%,72.6%,58.0%,68.3%,39.2%,54.2%,1.24
Grass,1,0,1,0.0%,2-3,40.0%,26-31,45.6%,2-1,66.7%,1,88.9%,0.0%,8.8%,3.6%,69.9%,73.3%,44.8%,64.8%,29.8%,47.5%,0.85
Grand Slams,1,0,1,0.0%,2-3,40.0%,26-31,45.6%,2-1,66.7%,1,88.9%,0.0%,8.8%,3.6%,69.9%,73.3%,44.8%,64.8%,29.8%,47.5%,0.85
Masters,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,90.0%,0.0%,9.2%,0.0%,69.2%,82.2%,45.0%,70.8%,21.2%,45.8%,0.73
Other Tours,7,3,4,42.9%,5-9,35.7%,66-70,48.5%,0-1,0.0%,7,83.8%,13.4%,9.9%,1.8%,72.9%,73.3%,53.3%,67.8%,33.1%,50.4%,1.03
Best of 5,1,0,1,0.0%,2-3,40.0%,26-31,45.6%,2-1,66.7%,1,88.9%,0.0%,8.8%,3.6%,69.9%,73.3%,44.8%,64.8%,29.8%,47.5%,0.85
Best of 3,8,3,5,37.5%,5-11,31.3%,75-83,47.5%,0-2,0.0%,8,84.6%,11.5%,9.8%,1.5%,72.4%,74.5%,52.0%,68.3%,31.4%,49.8%,0.99
Quarter-finals,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,80.0%,0.0%,4.6%,4.6%,75.4%,71.4%,50.0%,66.2%,24.5%,47.5%,0.72
vs Righties,9,3,6,33.3%,7-14,33.3%,101-114,47.0%,2-3,40.0%,9,85.7%,8.6%,9.5%,2.1%,71.7%,74.1%,49.7%,67.2%,30.9%,49.1%,0.94
vs Top 10,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,70.0%,0.0%,15.4%,1.9%,80.8%,64.3%,50.0%,61.5%,22.9%,43.0%,0.60
