Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Wimbledon R128,L vs De Jong,2.6,2.9,2.4,46.8%,47.0%,65.0%,42.9%,57.1%,33.1%,9.0,4.9,-8.5,-9.0
2025 Montpellier R16,L vs Rublev,2.9,2.8,2.9,44.0%,31.3%,80.0%,25.0%,52.6%,28.9%,-4.5,-10.5,1.0,3.1
2024 Knoxville CH F,W vs Tien,3.6,3.4,3.9,57.8%,45.8%,33.3%,46.7%,58.3%,28.0%,11.5,9.1,-5.5,-8.2
2024 Newport SF,L vs Giron,3.1,3.1,3.1,44.1%,65.5%,54.5%,33.3%,46.7%,51.5%,10.0,14.7,-5.0,-10.9
2024 Roland Garros R128,L vs Sinner,3.0,2.8,3.2,43.8%,42.3%,50.0%,12.5%,50.2%,25.7%,14.5,15.6,-9.5,-13.2
2024 Madrid R128,L vs Van De Zandschulp,3.6,3.4,3.8,38.2%,52.0%,25.0%,25.0%,58.2%,28.8%,-2.0,-2.7,0.0,0.0
2024 Miami R32,L vs Zverev,3.4,3.3,3.5,46.2%,30.8%,53.8%,66.7%,57.3%,48.1%,3.5,3.8,-3.0,-7.3
2024 Acapulco R32,L vs Ruud,3.0,2.7,3.4,47.4%,50.0%,40.0%,33.3%,46.4%,74.2%,3.0,4.0,-0.5,-2.1
2024 Australian Open R64,L vs Rublev,2.9,2.5,3.3,45.2%,30.6%,42.9%,60.0%,43.4%,53.5%,7.0,10.8,-1.5,-3.3
2023 Shanghai R32,L vs Ruud,3.4,3.1,3.7,48.4%,30.4%,20.0%,25.0%,57.1%,50.0%,-6.0,-8.0,-10.0,-33.3
2023 Washington R16,L vs Thompson,3.6,3.7,3.5,42.9%,18.8%,16.7%,33.3%,56.8%,49.1%,-3.5,-4.8,-5.0,-17.2
2023 Wimbledon QF,L vs Medvedev,2.6,2.6,2.6,45.8%,42.9%,68.4%,66.7%,66.7%,60.5%,4.5,3.1,-6.0,-20.0
2023 Mallorca F,W vs Mannarino,2.8,2.8,2.7,64.1%,52.4%,50.0%,0.0%,60.4%,36.1%,-0.5,-0.9,5.0,21.7
2023 Halle R32,L vs Hurkacz,2.4,2.5,2.3,47.2%,50.0%,33.3%,100.0%,54.5%,65.7%,-1.0,-1.4,-2.0,-8.3
2023 Miami QF,L vs Medvedev,2.7,2.8,2.6,42.1%,64.7%,36.4%,50.0%,53.6%,62.1%,5.5,8.6,-0.5,-2.4
2023 Miami R32,W vs Barrere,3.0,2.6,3.3,54.9%,45.8%,55.6%,66.7%,64.0%,50.0%,11.0,12.6,5.0,21.7
2023 Acapulco R32,L vs Lopez,2.4,2.4,2.3,47.5%,38.1%,66.7%,33.3%,48.3%,18.0%,1.5,2.6,2.0,4.1
2022 Knoxville CH F,L vs Shelton,3.0,2.9,3.0,51.9%,51.3%,18.2%,100.0%,59.6%,32.4%,0.0,0.0,-3.0,-6.1
2022 Roland Garros Q1,W vs Jubb,3.0,2.8,3.2,50.0%,42.0%,38.5%,20.0%,61.6%,47.5%,15.0,10.2,-6.0,-11.8
2019 New York R16,L vs Thompson,3.0,2.4,3.5,44.2%,60.0%,42.9%,25.0%,67.2%,22.2%,6.5,5.0,-4.5,-9.2
Career (21 matches),,2.9,2.8,3.0,47.6%,45.6%,45.8%,40.8%,56.8%,42.1%,4.3,4.6,-2.7,-6.2
