Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Wimbledon R128,L vs De Jong,2.4%,75.0%,16.6%,67.7%,20.5%,24.4%,17.6%,13.2%,40.0%,0.0%,-,153,131
2025 Montpellier R16,L vs Rublev,9.1%,100.0%,12.0%,75.0%,18.2%,22.2%,25.0%,15.8%,50.0%,0.0%,-,46,7
2024 Knoxville CH F,W vs Tien,4.6%,33.3%,14.0%,72.7%,16.4%,30.3%,7.1%,4.4%,0.0%,0.9%,0.0%,48,63
2024 Newport SF,L vs Giron,22.5%,50.0%,16.6%,57.7%,22.2%,28.6%,33.3%,9.5%,57.1%,0.5%,100.0%,95,77
2024 Roland Garros R128,L vs Sinner,3.3%,33.3%,7.1%,46.2%,21.1%,32.0%,10.0%,6.0%,15.4%,1.0%,0.0%,18,1
2024 Madrid R128,L vs Van De Zandschulp,0.0%,-,9.4%,22.2%,13.1%,15.8%,50.0%,2.9%,50.0%,2.1%,0.0%,70,11
2024 Miami R32,L vs Zverev,12.7%,71.4%,9.6%,69.2%,17.1%,31.3%,0.0%,14.3%,33.3%,2.7%,40.0%,42,10
2024 Acapulco R32,L vs Ruud,30.6%,65.4%,28.1%,61.5%,23.5%,25.0%,16.7%,18.8%,50.0%,1.1%,50.0%,154,115
2024 Australian Open R64,L vs Rublev,5.9%,40.0%,5.2%,33.3%,23.1%,23.1%,0.0%,13.2%,25.0%,0.0%,-,14,-31
2023 Shanghai R32,L vs Ruud,17.0%,62.5%,13.9%,50.0%,14.9%,23.8%,0.0%,0.0%,0.0%,0.0%,-,163,104
2023 Washington R16,L vs Thompson,0.0%,-,6.4%,33.3%,14.3%,27.8%,0.0%,4.2%,33.3%,0.0%,-,86,-2
2023 Wimbledon QF,L vs Medvedev,31.7%,68.9%,24.0%,70.6%,23.6%,39.3%,22.2%,17.9%,20.0%,0.9%,0.0%,188,154
2023 Mallorca F,W vs Mannarino,10.8%,100.0%,9.0%,75.0%,15.9%,20.0%,0.0%,15.4%,0.0%,1.1%,0.0%,191,203
2023 Halle R32,L vs Hurkacz,19.8%,76.5%,16.1%,80.6%,24.6%,43.8%,33.3%,8.3%,25.0%,0.0%,-,215,152
2023 Miami QF,L vs Medvedev,33.9%,61.9%,24.1%,63.6%,21.6%,25.0%,0.0%,10.5%,20.0%,1.6%,0.0%,156,121
2023 Miami R32,W vs Barrere,3.7%,50.0%,6.3%,37.5%,26.1%,50.0%,40.0%,43.8%,75.0%,0.0%,-,104,114
2023 Acapulco R32,L vs Lopez,0.0%,-,8.3%,58.3%,24.5%,25.0%,11.1%,13.6%,0.0%,0.0%,-,194,136
2022 Knoxville CH F,L vs Shelton,20.5%,68.8%,20.1%,73.0%,13.5%,20.8%,20.0%,13.3%,0.0%,0.5%,100.0%,155,121
2022 Roland Garros Q1,W vs Jubb,4.8%,40.0%,11.1%,48.0%,27.6%,23.3%,42.9%,6.7%,0.0%,0.4%,0.0%,108,105
2019 New York R16,L vs Thompson,0.0%,-,5.1%,75.0%,20.7%,31.0%,60.0%,11.8%,33.3%,0.5%,0.0%,186,205
Career (21 matches),,11.6%,65.1%,13.6%,63.9%,20.4%,28.2%,20.9%,11.4%,27.0%,0.7%,20.0%,124,100
