Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Taipei R32,W vs Cheong,88% (7/8),100% (7/7),2/2,29% (2/7),0% (0/2),4/5,0/1,0/0,0/0,0/0
2019 W60 Berkeley CA R16,L vs Han,43% (6/14),83% (5/6),3/8,86% (12/14),25% (3/12),1/5,0/0,2/3,0/0,0/0
2019 W60 Fukuoka R32,W vs Naito,69% (11/16),73% (8/11),3/7,60% (9/15),22% (2/9),4/7,0/0,1/1,0/0,1/1
2019 W80 Gifu R16,L vs Han,75% (9/12),67% (6/9),2/6,77% (10/13),20% (2/10),2/6,1/1,0/2,0/0,0/1
2019 W25 Osaka R32,L vs Garland,25% (2/8),50% (1/2),0/4,86% (6/7),17% (1/6),0/1,0/0,1/2,0/0,1/1
2019 W25 Kashiwa SF,L vs Snigur,38% (3/8),67% (2/3),2/5,89% (8/9),25% (2/8),1/2,0/0,1/2,0/0,0/1
2019 W25 Kashiwa QF,W vs Liauw A Fong,67% (6/9),83% (5/6),2/2,33% (3/9),33% (1/3),2/4,1/1,0/0,1/1,0/0
2019 W25 Kashiwa R16,W vs Yadlapalli,60% (9/15),78% (7/9),0/3,43% (6/14),33% (2/6),4/6,1/2,1/2,0/0,0/0
2019 W25 Kashiwa R32,W vs Ayukawa,55% (6/11),83% (5/6),2/3,36% (4/11),25% (1/4),3/5,2/2,1/1,1/1,0/0
2019 W25 Kofu R32,W vs Ma,56% (5/9),100% (5/5),0/2,44% (4/9),50% (2/4),3/4,1/1,0/0,1/1,0/0
2019 W25 Nishi Tama QF,L vs Taylor,67% (6/9),50% (3/6),3/5,100% (9/9),33% (3/9),1/3,0/0,0/1,0/0,0/1
2019 W25 Nishi Tama R16,W vs Hibi,63% (5/8),100% (5/5),2/2,33% (3/9),33% (1/3),4/4,1/1,0/0,1/1,0/0
2019 W25 Yokohama R32,L vs Sato,36% (4/11),75% (3/4),2/4,50% (5/10),20% (1/5),2/3,0/0,0/0,0/0,0/0
2019 W25 Osaka QF,L vs In Albon,67% (8/12),63% (5/8),2/7,67% (8/12),13% (1/8),4/5,0/2,0/0,0/0,0/0
2019 W25 Osaka R16,W vs Uchijima,60% (6/10),83% (5/6),2/3,30% (3/10),0% (0/3),3/4,1/1,0/0,1/1,0/0
2019 W25 Osaka R32,W vs Sato,67% (6/9),100% (6/6),2/3,33% (3/9),0% (0/3),2/4,0/0,0/0,0/0,0/0
2019 W60 Kyoto R32,L vs Imanishi,56% (5/9),40% (2/5),1/5,67% (6/9),17% (1/6),0/2,0/0,0/0,0/0,0/0
2018 Nanchang R32,L vs Sharipova,14% (1/7),0% (0/1),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2018 Anning R32,L vs Jakupovic,0% (0/8),- (0/0),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2018 Zhengzhou R32,L vs Jang,22% (2/9),100% (2/2),1/3,67% (6/9),17% (1/6),0/2,0/0,1/3,0/0,1/2
2019 (17 matches),,58.4%,76.9%,42.3%,57.4%,22.8%,57.1%,66.7%,50.0%,100.0%,40.0%
2018 (3 matches),,12.5%,66.7%,10.0%,65.2%,6.7%,0.0%,-,20.0%,-,33.3%
2017 (35 matches),,51.7%,80.7%,40.1%,57.4%,22.1%,66.7%,76.0%,34.8%,83.3%,42.9%
2016 (12 matches),,61.5%,86.7%,47.1%,53.2%,19.7%,64.3%,75.0%,75.0%,66.7%,75.0%
2015 (3 matches),,67.6%,82.6%,66.7%,52.9%,16.7%,64.7%,75.0%,25.0%,50.0%,0.0%
Career (70 matches),,54.6%,80.9%,42.0%,56.7%,21.0%,63.0%,73.6%,42.6%,80.0%,44.4%
