Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Taipei R32,W vs Cheong,1.30,1.81,34.0,2.0,-,69.6%,-,42.9%,53.6%,66.7%
2019 W60 Berkeley CA R16,L vs Han,1.06,0.90,72.2,6.3,-,51.7%,-,43.6%,38.8%,50.0%
2019 W60 Fukuoka R32,W vs Naito,1.04,1.12,71.7,36.3,0.0%,56.0%,0.0%,50.0%,48.4%,52.4%
2019 W80 Gifu R16,L vs Han,0.86,0.79,52.3,2.8,0.0%,42.2%,0.0%,46.3%,53.1%,48.9%
2019 W25 Osaka R32,L vs Garland,0.97,0.67,46.8,2.0,0.0%,44.8%,0.0%,42.3%,41.4%,35.7%
2019 W25 Kashiwa SF,L vs Snigur,0.88,0.70,41.2,2.1,5.0%,52.5%,0.0%,40.0%,37.9%,48.1%
2019 W25 Kashiwa QF,W vs Liauw A Fong,1.02,1.42,53.7,2.2,0.0%,63.6%,0.0%,56.7%,55.6%,55.6%
2019 W25 Kashiwa R16,W vs Yadlapalli,1.09,1.19,61.5,4.4,0.0%,62.2%,0.0%,51.2%,45.6%,48.2%
2019 W25 Kashiwa R32,W vs Ayukawa,1.08,1.25,65.4,3.8,2.6%,66.7%,0.0%,50.0%,39.5%,57.1%
2019 W25 Kofu R32,W vs Ma,1.20,1.41,52.2,3.0,0.0%,56.3%,0.0%,60.0%,33.3%,66.7%
2019 W25 Nishi Tama QF,L vs Taylor,0.88,0.77,51.1,2.5,0.0%,48.6%,0.0%,42.9%,44.7%,50.0%
2019 W25 Nishi Tama R16,W vs Hibi,1.08,1.44,48.9,2.5,-,62.1%,-,59.3%,55.9%,48.4%
2019 W25 Yokohama R32,L vs Sato,0.96,0.83,68.1,3.3,0.0%,48.8%,0.0%,52.6%,47.4%,37.1%
2019 W25 Osaka QF,L vs In Albon,0.88,0.81,60.4,3.9,0.0%,52.4%,0.0%,46.2%,43.1%,50.0%
2019 W25 Osaka R16,W vs Uchijima,1.04,1.33,56.8,3.4,0.0%,61.3%,0.0%,63.0%,40.4%,56.8%
2019 W25 Osaka R32,W vs Sato,1.08,1.49,50.8,2.9,0.0%,57.6%,0.0%,54.8%,55.6%,65.4%
2019 W60 Kyoto R32,L vs Imanishi,0.96,0.70,50.2,2.2,0.0%,56.7%,0.0%,41.4%,41.9%,32.3%
2018 Nanchang R32,L vs Sharipova,0.92,0.44,34.4,2.0,0.0%,45.8%,0.0%,36.8%,27.3%,28.6%
2018 Anning R32,L vs Jakupovic,0.87,0.24,32.4,2.0,0.0%,40.0%,0.0%,47.4%,20.0%,11.1%
2018 Zhengzhou R32,L vs Jang,1.00,0.67,45.0,2.1,0.0%,45.7%,0.0%,48.5%,27.6%,44.4%
2019 (17 matches),,1.02,1.03,57.0,3.0,0.5%,55.4%,0.0%,49.2%,45.5%,50.8%
2018 (3 matches),,0.94,0.47,38.4,2.0,0.0%,44.3%,0.0%,45.1%,25.4%,30.3%
2017 (35 matches),,1.02,0.99,53.7,2.5,0.5%,51.8%,0.0%,51.8%,47.4%,46.4%
2016 (12 matches),,1.03,1.12,51.5,2.8,0.7%,52.5%,0.0%,52.2%,48.9%,54.6%
2015 (3 matches),,0.98,1.06,53.4,3.1,0.9%,47.9%,0.9%,55.5%,52.0%,52.2%
Career (70 matches),,1.02,1.01,53.7,2.6,0.5%,52.4%,0.0%,51.1%,46.7%,48.8%
