Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Shiho Akita [JPN],5,5,50.0%,2,1,1,50.0%,2016,2025,2,0.73,0.0%,2.0%,67.1%,50.0%,40.0%,46.7%,39.0%,50.0%,40.0%
9,Momoko Kobori [JPN],5,4,55.6%,2,2,0,100.0%,2017,2025,2,0.88,2.4%,3.5%,64.7%,56.4%,46.7%,52.9%,41.4%,65.5%,41.2%
8,Kyoka Okamura [JPN],3,5,37.5%,0,0,0,-,2016,2025,1,0.68,0.0%,7.7%,63.5%,51.5%,31.6%,44.2%,37.8%,40.0%,100.0%
8,Miho Kuramochi [JPN],7,1,87.5%,2,2,0,100.0%,2023,2025,4,1.15,0.0%,5.4%,66.7%,60.2%,48.0%,56.1%,50.5%,57.5%,62.5%
7,Junri Namigata [JPN],5,2,71.4%,1,0,1,0.0%,2016,2025,1,1.16,0.0%,5.0%,56.7%,52.9%,38.5%,46.7%,62.1%,28.6%,61.5%
6,Mei Yamaguchi [JPN],4,2,66.7%,1,1,0,100.0%,2018,2024,0,,,,,,,,,,
5,Mai Hontama [JPN],4,1,80.0%,0,0,0,-,2018,2024,2,1.09,0.0%,3.4%,67.2%,49.6%,52.6%,50.6%,53.8%,68.6%,59.1%
5,Haruka Kaji [JPN],1,4,20.0%,1,1,0,100.0%,2017,2024,0,,,,,,,,,,
5,Himari Sato [JPN],4,1,80.0%,1,1,0,100.0%,2017,2024,0,,,,,,,,,,
4,Natsumi Kawaguchi [JPN],2,2,50.0%,1,0,1,0.0%,2023,2025,1,0.80,0.0%,11.5%,63.9%,51.3%,27.3%,42.6%,45.8%,14.3%,57.1%
4,Himeno Sakatsume [JPN],3,1,75.0%,3,2,1,66.7%,2018,2025,1,0.63,0.0%,7.3%,68.3%,57.1%,23.1%,46.3%,34.0%,28.6%,14.3%
4,Honoka Kobayashi [JPN],3,1,75.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
4,Saki Imamura [JPN],4,0,100.0%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
4,Na Lae Han [KOR],0,4,0.0%,1,1,0,100.0%,2017,2023,0,,,,,,,,,,
4,Ya Hsuan Lee [TPE],1,3,25.0%,1,1,0,100.0%,2018,2023,1,0.90,1.1%,2.2%,62.2%,50.0%,29.4%,42.2%,52.3%,50.0%,38.5%
