Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),429,136,390,1336,378,1301,410,1226,,,107,723,,
2025,412,145,425,1304,422,1264,422,1210,,,115,704
2024,321,199,420,1301,433,1240,,,,,176,452
2023,316,210,367,1290,356,1249,,,227,1331,,
2022,762,30,,,,,,,,,,
2021,427,122,,,,,,,,,,
2020,291,213,,,,,,,,,355,217
2019,288,197,314,1307,309,1267,303,1251,231,1307,406,158
2018,196,301,235,1365,241,1277,219,1288,184,1360,150,443
2017,254,213,,,,,,,,,278,248
2016,360,105,,,,,,,,,682,45
2015,1284,3,,,,,,,,,1030,14
