Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),411,144,445,1274,438,1216,361,1293,,,445,166,,
2025,405,148,448,1277,453,1206,370,1294,,,399,189
2024,555,82,,,,,,,,,516,122
2023,963,20,,,,,,,,,,
2022,413,114,359,1216,346,1220,343,1149,246,1264,,
2021,301,224,,,,,,,,,,
2020,425,106,,,,,,,,,437,156
2019,592,53,,,,,,,,,408,157
2018,615,23,,,,,,,,,397,133
2017,477,68,,,,,,,,,459,108
2016,640,34,,,,,,,,,713,40
2015,949,11,,,,,,,,,1225,6
