Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,2,6,25.0%,4-14,22.2%,68-101,40.2%,0-2,0.0%,8,50.0%,31.8%,2.3%,5.9%,60.3%,56.7%,41.2%,50.5%,42.7%,46.5%,0.86,R16 (2x)
2025,47,25,22,53.2%,48-52,48.0%,449-457,49.6%,4-5,44.4%,45,57.4%,42.4%,1.3%,6.8%,62.8%,60.5%,42.0%,53.6%,46.5%,50.0%,1.00,SF (3x)
2024,47,24,23,51.1%,59-50,54.1%,531-489,52.1%,6-3,66.7%,0,,,,,,,,,,,,W (W15 Casablanca)
2023,18,6,12,33.3%,13-25,34.2%,150-192,43.9%,2-3,40.0%,0,,,,,,,,,,,,QF (W15 Alcala de Henares)
2022,37,16,21,43.2%,35-47,42.7%,347-392,47.0%,3-1,75.0%,0,,,,,,,,,,,,QF (4x)
2021,39,20,19,51.3%,46-42,52.3%,421-394,51.7%,4-4,50.0%,4,58.0%,56.6%,3.9%,7.1%,61.3%,62.6%,39.2%,53.6%,53.4%,53.5%,1.15,F (W25 Karaganda)
2020,13,9,4,69.2%,20-12,62.5%,166-144,53.5%,3-2,60.0%,0,,,,,,,,,,,,W (W25 Moscow)
2019,52,32,20,61.5%,68-43,61.3%,555-447,55.4%,9-5,64.3%,0,,,,,,,,,,,,W (W15 Oslo)
2018,36,19,17,52.8%,42-41,50.6%,376-399,48.5%,6-2,75.0%,0,,,,,,,,,,,,F (2x)
2017,45,22,23,48.9%,52-51,50.5%,457-468,49.4%,4-2,66.7%,0,,,,,,,,,,,,F (Almaty $15K)
2016,36,22,14,61.1%,46-36,56.1%,384-351,52.2%,2-3,40.0%,0,,,,,,,,,,,,F (Shymkent $10K)
2015,13,7,6,53.8%,15-12,55.6%,124-103,54.6%,1-1,50.0%,0,,,,,,,,,,,,F (El Kantaoui $10K)
2014,5,2,3,40.0%,4-7,36.4%,47-54,46.5%,0-0,-,0,,,,,,,,,,,,R16 (2x)
Career,396,206,190,52.0%,452-432,51.1%,4075-3991,50.5%,44-33,57.1%,57,56.4%,42.2%,1.7%,6.7%,62.3%,60.1%,41.6%,53.1%,46.5%,49.8%,0.99,
