Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R128,L vs Yuan,89.7,95.1,5.1,98.0,93.1,102,76,78.9,3.0,82.5,78.0,84,73
2017 Roland Garros R128,L vs Wozniacki,85.2,90.1,3.8,90.6,87.4,98,82,76.5,3.8,80.0,79.3,86,70
2017 Australian Open R64,L vs Kuznetsova,86.2,90.4,4.9,93.0,90.0,98,77,78.1,3.3,82.0,77.0,86,72
Career (3 matches),,86.8,91.6,4.6,92.6,89.6,102,76,77.7,3.4,81.2,78.6,86,70
