Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 US Open R128,L vs Yuan,36% (4/11),33% (1/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2022 Granby R32,L vs Stakusic,46% (6/13),56% (5/9),1/3,0/0,68% (15/22),1/3,1/2,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Flipkens,44% (4/9),27% (3/11),0/0,0/0,57% (8/14),8/10,3/4,- (0/0),- (0/0)
2019 Bucharest R32,W vs Bara,64% (7/11),36% (5/14),2/3,1/2,17% (1/6),0/1,0/0,57% (4/7),57% (4/7)
2019 W25 Tarvisio R16,W vs Sanesi,60% (12/20),67% (4/6),3/3,1/1,0% (0/2),2/3,0/0,- (0/0),- (0/0)
2019 W25 Klosters R32,W vs Cascino,100% (7/7),26% (5/19),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Barcelona SF,L vs Buyukakcay,0% (0/2),0% (0/1),0/0,0/0,33% (3/9),2/4,2/3,- (0/0),- (0/0)
2019 W60 Barcelona QF,W vs Han,67% (8/12),40% (4/10),2/5,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Barcelona R16,W vs Bassols Ribera,67% (8/12),78% (7/9),2/3,1/2,22% (2/9),3/4,0/0,- (0/0),- (0/0)
2019 W25 Rome R16,W vs Bjorklund,41% (7/17),67% (6/9),2/6,1/4,75% (9/12),0/0,0/0,- (0/0),- (0/0)
2019 W25 Rome R32,W vs Rodionova,54% (7/13),56% (5/9),2/2,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2019 W60 Wiesbaden QF,L vs Seguel,25% (1/4),56% (5/9),0/0,0/0,33% (4/12),4/6,2/3,- (0/0),- (0/0)
2019 W60 Wiesbaden R16,W vs Jani,50% (5/10),64% (7/11),2/5,1/2,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 W60 Wiesbaden R32,W vs Andrei,67% (8/12),69% (9/13),2/3,1/1,25% (2/8),0/1,0/0,- (0/0),- (0/0)
2019 W25 Chiasso R16,L vs Galfi,25% (1/4),100% (2/2),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Chiasso R32,W vs Samir,50% (5/10),47% (7/15),2/5,1/4,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Pereira,50% (10/20),42% (5/12),1/6,0/3,44% (4/9),3/5,2/3,40% (2/5),33% (2/6)
2019 W25 Canberra R32,L vs Mihalikova,53% (9/17),40% (4/10),1/1,0/0,25% (1/4),5/7,1/2,- (0/0),- (0/0)
2019 W25 Canberra R16,L vs Rogowska,48% (10/21),19% (4/21),1/3,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Canberra R32,W vs Koelzer,80% (8/10),38% (6/16),2/2,1/1,67% (8/12),0/1,0/0,- (0/0),- (0/0)
2022 (3 matches),,42.4%,39.1%,33.3%,-,60.5%,60.0%,57.1%,-,-
2019 (19 matches),,55.7%,43.6%,50.0%,47.8%,49.0%,58.8%,60.0%,50.0%,46.2%
2018 (3 matches),,50.0%,46.7%,60.0%,33.3%,54.8%,60.0%,60.0%,73.3%,46.7%
2017 (17 matches),,54.3%,42.4%,40.8%,77.8%,59.4%,44.7%,41.2%,75.0%,31.3%
2016 (11 matches),,59.1%,43.7%,47.6%,44.4%,52.8%,27.3%,12.5%,100.0%,66.7%
Career (54 matches),,55.1%,43.1%,46.6%,52.3%,54.3%,49.3%,46.6%,72.5%,45.3%
