Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 US Open R128,L vs Yuan,0.82,0.58,36.2,2.0,3.4%,48.3%,7.4%,48.1%,41.4%,30.8%
2022 Granby R32,L vs Stakusic,1.08,0.86,58.5,4.1,1.9%,44.4%,2.0%,52.0%,30.2%,53.8%
2022 Wimbledon R128,L vs Flipkens,1.03,0.78,57.0,2.5,2.6%,43.6%,2.8%,47.2%,38.9%,43.8%
2019 Bucharest R32,W vs Bara,0.93,1.09,63.1,2.7,-,62.2%,-,50.0%,63.8%,37.5%
2019 W25 Tarvisio R16,W vs Sanesi,1.13,1.29,52.8,5.2,-,64.3%,-,65.0%,34.0%,47.5%
2019 W25 Klosters R32,W vs Cascino,1.00,1.35,52.4,2.1,-,63.0%,-,60.9%,54.5%,47.6%
2019 W60 Barcelona SF,L vs Buyukakcay,0.93,0.33,29.9,2.1,-,36.8%,-,26.3%,27.8%,20.0%
2019 W60 Barcelona QF,W vs Han,1.06,1.91,39.5,2.0,-,76.9%,-,65.2%,46.9%,56.3%
2019 W60 Barcelona R16,W vs Bassols Ribera,1.24,1.28,60.5,4.0,-,43.2%,-,55.0%,43.5%,64.1%
2019 W25 Rome R16,W vs Bjorklund,1.05,1.35,52.1,2.0,0.0%,56.4%,0.0%,54.1%,55.6%,59.4%
2019 W25 Rome R32,W vs Rodionova,0.97,1.50,48.9,2.3,0.0%,61.8%,0.0%,60.6%,62.5%,57.1%
2019 W60 Wiesbaden QF,L vs Seguel,0.96,0.75,46.9,2.8,3.4%,34.5%,3.7%,37.0%,55.2%,44.4%
2019 W60 Wiesbaden R16,W vs Jani,1.12,1.49,41.5,2.1,0.0%,45.2%,0.0%,62.1%,55.2%,69.0%
2019 W60 Wiesbaden R32,W vs Andrei,0.92,1.21,59.0,4.9,0.0%,62.5%,0.0%,51.4%,50.0%,63.2%
2019 W25 Chiasso R16,L vs Galfi,0.86,0.53,33.3,2.0,0.0%,32.0%,0.0%,36.4%,31.8%,50.0%
2019 W25 Chiasso R32,W vs Samir,1.03,1.18,58.9,2.1,0.0%,60.6%,0.0%,43.3%,50.0%,59.5%
2019 W25 Santa Margherita Di Pula R32,L vs Pereira,0.90,0.92,87.6,10.3,1.9%,67.3%,0.0%,49.0%,40.0%,45.8%
2019 W25 Canberra R32,L vs Mihalikova,0.76,0.85,64.2,3.7,0.0%,61.1%,0.0%,62.1%,34.7%,51.1%
2019 W25 Canberra R16,L vs Rogowska,0.98,0.90,91.6,4.2,2.1%,58.3%,0.0%,55.6%,43.9%,35.2%
2019 W25 Canberra R32,W vs Koelzer,1.04,1.30,55.2,8.2,0.0%,52.5%,0.0%,65.8%,51.2%,51.4%
2022 (3 matches),,0.99,0.75,52.4,2.6,2.5%,45.1%,3.5%,49.6%,36.1%,44.3%
2019 (19 matches),,0.99,1.05,58.6,2.9,0.6%,55.9%,0.2%,53.5%,46.7%,49.0%
2018 (3 matches),,1.00,0.84,60.3,2.4,2.2%,57.0%,0.8%,53.2%,35.9%,39.3%
2017 (17 matches),,0.98,0.98,54.3,2.8,1.1%,54.2%,0.8%,56.0%,47.4%,42.9%
2016 (11 matches),,0.95,0.91,61.7,2.8,0.9%,57.6%,0.8%,52.1%,44.1%,42.5%
Career (54 matches),,0.98,0.96,57.6,2.8,1.1%,55.0%,0.7%,53.8%,45.3%,44.8%
