Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,16,8,8,50.0%,2,1,1,50.0%,2019,2026,R64,16,0.96,6.2%,6.7%,55.6%,68.0%,45.1%,57.8%,40.4%,55.7%,49.0%
Roland Garros,7,Clay,16,9,7,56.3%,5,2,3,40.0%,2019,2025,R16,16,1.15,4.7%,4.7%,57.8%,67.9%,47.2%,59.2%,47.0%,56.6%,48.1%
Wimbledon,5,Grass,16,11,5,68.8%,4,1,3,25.0%,2019,2025,QF,16,1.14,6.6%,5.3%,56.1%,70.5%,48.9%,61.0%,44.3%,57.1%,47.7%
US Open,7,Hard,18,11,7,61.1%,6,3,3,50.0%,2019,2025,R16,18,1.04,7.4%,5.8%,55.6%,69.0%,51.6%,61.3%,40.3%,65.2%,42.1%
Miami,6,Hard,11,5,6,45.5%,1,0,1,0.0%,2021,2026,R32,11,0.94,6.1%,8.2%,53.4%,68.1%,42.2%,56.0%,41.5%,54.3%,44.0%
Indian Wells,6,Hard,12,6,6,50.0%,6,3,3,50.0%,2021,2026,QF,12,0.98,5.1%,4.6%,56.2%,67.6%,48.6%,59.3%,39.7%,58.5%,41.8%
Dubai,7,Hard,13,6,7,46.2%,5,2,3,40.0%,2019,2026,R16,13,0.97,8.6%,5.2%,54.8%,72.8%,46.9%,61.1%,37.7%,60.0%,39.7%
Doha,7,Hard,11,4,7,36.4%,4,0,4,0.0%,2019,2026,R32,11,0.98,6.3%,7.0%,54.3%,67.3%,44.1%,56.7%,42.6%,58.2%,47.8%
Abu Dhabi,4,Hard,13,9,4,69.2%,3,1,2,33.3%,2023,2026,F,13,1.17,7.4%,4.7%,54.2%,71.6%,49.6%,61.5%,45.1%,55.7%,47.9%
Adelaide,4,Hard,9,5,4,55.6%,3,3,0,100.0%,2021,2026,SF,9,0.98,6.7%,7.8%,54.9%,69.5%,45.9%,58.8%,40.5%,58.9%,35.9%
