Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R64,L vs Krueger,0.97,0.84,62.9,29.5,0.0%,46.0%,0.0%,57.1%,35.3%,48.9%
2025 Beijing R64,L vs Boisson,0.90,0.62,45.7,2.3,7.7%,61.5%,0.0%,54.2%,22.6%,35.7%
2025 Wimbledon QF,L vs Swiatek,0.95,0.72,51.8,2.2,0.0%,50.0%,0.0%,50.0%,33.3%,43.8%
2025 Berlin QF,W vs Anisimova,1.27,2.46,31.3,2.0,4.5%,63.6%,0.0%,78.9%,60.9%,52.4%
2025 Strasbourg F,L vs Rybakina,0.98,0.81,59.8,2.2,2.5%,60.0%,0.0%,45.5%,39.3%,38.0%
2025 Stuttgart R32,L vs Alexandrova,0.99,0.58,47.2,2.7,0.0%,58.1%,13.3%,46.7%,29.6%,26.1%
2025 Indian Wells QF,L vs Sabalenka,1.01,0.67,50.5,2.7,0.0%,51.6%,0.0%,37.9%,32.0%,41.7%
2025 Indian Wells R16,W vs Paolini,1.00,1.99,39.0,2.1,12.5%,75.0%,5.3%,68.4%,65.4%,46.2%
2025 Indian Wells R32,W vs Kasatkina,1.15,1.28,62.1,7.3,6.8%,52.3%,9.8%,58.5%,54.1%,45.5%
2025 Doha R64,W vs Sun,1.16,1.38,45.1,2.3,2.7%,62.2%,2.8%,66.7%,51.9%,32.0%
2025 Australian Open R64,L vs Danilovic,0.99,0.57,40.6,2.0,3.6%,35.7%,0.0%,44.4%,30.0%,38.9%
2024 US Open R16,L vs Swiatek,0.83,0.52,39.1,2.3,0.0%,51.7%,3.8%,57.7%,17.9%,40.0%
2024 US Open R32,W vs Krueger,1.14,3.28,28.2,2.2,0.0%,85.0%,0.0%,75.0%,66.7%,44.0%
2024 US Open R64,W vs Bouzkova,1.11,1.18,66.9,36.2,17.0%,64.2%,6.0%,60.0%,32.7%,48.9%
2024 US Open R128,W vs Wang,1.24,1.44,52.4,2.4,5.3%,60.5%,2.8%,50.0%,51.7%,52.0%
2024 Cincinnati QF,L vs Sabalenka,0.92,0.50,37.1,2.3,8.0%,48.0%,4.5%,63.6%,19.2%,29.2%
2024 Wimbledon R32,L vs Kalinskaya,1.01,0.66,46.8,2.7,11.4%,60.0%,12.5%,56.3%,20.0%,34.5%
2024 Wimbledon R64,W vs Avanesyan,1.11,1.46,51.7,2.3,16.7%,66.7%,3.8%,53.8%,50.0%,53.8%
2024 Wimbledon R128,W vs Masarova,0.91,1.38,54.5,2.1,7.0%,76.7%,0.0%,64.1%,40.8%,48.8%
2024 s Hertogenbosch F,W vs Andreescu,1.04,1.17,77.0,4.2,3.8%,69.8%,0.0%,53.1%,31.4%,56.5%
2026 (1 matches),,0.97,0.84,62.9,29.5,0.0%,46.0%,0.0%,57.1%,35.3%,48.9%
2025 (10 matches),,1.04,0.95,49.2,2.4,3.8%,56.5%,3.4%,54.1%,41.6%,40.0%
2024 (11 matches),,1.03,1.10,53.3,2.7,8.8%,64.0%,4.1%,58.1%,36.2%,46.5%
2023 (19 matches),,0.99,0.93,64.2,3.3,9.8%,58.0%,5.2%,61.1%,38.3%,37.8%
2022 (13 matches),,1.04,1.24,59.3,3.0,9.4%,64.4%,7.0%,65.4%,40.6%,43.1%
Career (107 matches),,1.02,1.04,58.8,2.8,6.9%,59.9%,3.9%,58.3%,40.8%,42.5%
