Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R64,L vs Krueger,47% (7/15),71% (5/7),1/6,71% (10/14),40% (4/10),2/4,0/1,0/0,0/1,0/0
2025 Beijing R64,L vs Boisson,10% (1/10),100% (1/1),0/3,44% (4/9),25% (1/4),1/1,0/0,1/1,0/0,0/0
2025 Wimbledon QF,L vs Swiatek,40% (4/10),50% (2/4),1/3,50% (5/10),0% (0/5),1/2,0/0,1/3,0/0,1/2
2025 Berlin QF,W vs Anisimova,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2025 Strasbourg F,L vs Rybakina,36% (5/14),40% (2/5),1/6,50% (6/12),0% (0/6),1/2,0/1,0/0,0/0,0/0
2025 Stuttgart R32,L vs Alexandrova,11% (1/9),100% (1/1),0/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/1
2025 Indian Wells QF,L vs Sabalenka,22% (2/9),100% (2/2),0/4,75% (6/8),17% (1/6),2/2,0/0,0/1,0/0,0/0
2025 Indian Wells R16,W vs Paolini,63% (5/8),100% (5/5),0/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2025 Indian Wells R32,W vs Kasatkina,58% (7/12),86% (6/7),3/5,54% (7/13),29% (2/7),4/6,2/2,0/0,1/1,0/0
2025 Doha R64,W vs Sun,33% (3/9),100% (3/3),0/0,56% (5/9),100% (5/5),2/2,1/1,0/0,1/1,0/0
2025 Australian Open R64,L vs Danilovic,14% (1/7),100% (1/1),0/4,75% (6/8),0% (0/6),1/1,0/0,0/2,0/0,0/1
2024 US Open R16,L vs Swiatek,0% (0/9),- (0/0),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2024 US Open R32,W vs Krueger,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2024 US Open R64,W vs Bouzkova,29% (4/14),75% (3/4),1/3,31% (5/16),20% (1/5),3/3,1/1,3/4,1/1,3/3
2024 US Open R128,W vs Wang,60% (6/10),100% (6/6),1/3,60% (6/10),50% (3/6),3/4,0/0,1/1,0/0,0/0
2024 Cincinnati QF,L vs Sabalenka,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2024 Wimbledon R32,L vs Kalinskaya,10% (1/10),100% (1/1),0/2,50% (5/10),40% (2/5),1/1,0/0,1/2,0/0,0/1
2024 Wimbledon R64,W vs Avanesyan,56% (5/9),100% (5/5),1/2,44% (4/9),50% (2/4),2/4,1/1,0/0,0/0,0/0
2024 Wimbledon R128,W vs Masarova,36% (5/14),80% (4/5),0/1,15% (2/13),50% (1/2),2/2,0/0,1/1,0/0,0/0
2024 s Hertogenbosch F,W vs Andreescu,40% (6/15),83% (5/6),2/4,31% (5/16),20% (1/5),4/5,2/2,2/2,1/1,1/1
2026 (1 matches),,46.7%,71.4%,16.7%,71.4%,40.0%,50.0%,0.0%,-,0.0%,-
2025 (10 matches),,36.8%,80.0%,17.2%,48.4%,22.2%,80.8%,85.7%,25.0%,100.0%,25.0%
2024 (11 matches),,37.0%,79.5%,20.0%,39.5%,36.2%,82.8%,100.0%,72.2%,100.0%,75.0%
2023 (19 matches),,35.3%,68.4%,23.5%,39.4%,31.8%,80.4%,61.1%,76.9%,85.7%,66.7%
2022 (13 matches),,41.7%,73.3%,26.3%,28.0%,45.0%,80.6%,84.6%,70.0%,100.0%,50.0%
Career (107 matches),,41.1%,74.5%,25.9%,40.5%,28.9%,74.3%,75.8%,65.3%,83.3%,58.5%
