Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,L vs Krueger,3.5,3.7,3.3,49.2%,36.5%,52.9%,62.5%,56.0%,7.8%,-13.0,-8.1,-4.5,-3.8
2025 Beijing R64,L vs Boisson,3.4,3.6,3.3,32.4%,65.2%,54.5%,50.0%,62.3%,1.7%,3.5,3.6,-4.0,-6.8
2025 Wimbledon QF,L vs Swiatek,3.9,3.6,4.2,39.7%,50.0%,56.3%,37.5%,58.0%,4.3%,2.5,2.0,-3.0,-3.3
2025 Berlin QF,W vs Anisimova,3.1,3.2,3.0,61.1%,76.2%,50.0%,-,47.1%,7.4%,13.5,28.1,9.0,18.4
2025 Strasbourg F,L vs Rybakina,3.3,3.4,3.3,37.4%,60.5%,50.0%,60.0%,61.0%,10.2%,17.5,12.2,4.5,5.1
2025 Stuttgart R32,L vs Alexandrova,3.1,3.0,3.2,43.4%,50.0%,26.7%,0.0%,55.6%,1.7%,-3.0,-4.2,6.5,11.2
2025 Indian Wells QF,L vs Sabalenka,3.6,3.5,3.7,42.2%,43.3%,33.3%,33.3%,51.9%,5.3%,4.5,5.7,3.0,4.2
2025 Indian Wells R16,W vs Paolini,4.0,4.2,3.9,63.5%,63.0%,63.6%,60.0%,60.6%,4.6%,9.5,9.7,11.5,18.9
2025 Indian Wells R32,W vs Kasatkina,3.8,3.9,3.6,52.7%,48.7%,57.1%,63.6%,63.7%,6.9%,7.0,4.7,-0.5,-0.6
2025 Doha R64,W vs Sun,3.0,3.3,2.6,55.7%,63.6%,40.0%,40.0%,68.0%,6.3%,9.0,8.8,5.5,12.2
2025 Australian Open R64,L vs Danilovic,3.2,3.6,2.6,40.0%,34.4%,25.0%,50.0%,67.9%,5.6%,2.0,2.7,-3.0,-8.8
2024 US Open R16,L vs Swiatek,3.7,3.6,3.8,37.5%,52.2%,41.2%,50.0%,58.3%,8.6%,-9.0,-9.4,-3.0,-4.7
2024 US Open R32,W vs Krueger,3.5,3.3,3.8,66.7%,81.0%,30.0%,66.7%,67.2%,2.4%,23.5,28.7,4.0,9.8
2024 Cincinnati QF,L vs Sabalenka,2.5,2.4,2.7,36.4%,52.9%,33.3%,-,68.7%,12.9%,-4.5,-6.6,-4.0,-14.8
2024 Wimbledon R32,L vs Kalinskaya,2.8,2.5,3.2,46.7%,42.3%,14.3%,33.3%,58.6%,3.3%,-5.5,-7.0,-1.0,-1.8
2024 Wimbledon R64,W vs Avanesyan,3.1,3.0,3.2,60.0%,52.2%,40.0%,42.9%,66.4%,8.9%,11.5,13.2,2.0,4.9
2024 s Hertogenbosch F,W vs Andreescu,2.8,2.6,3.1,47.4%,66.7%,50.0%,100.0%,63.3%,7.6%,11.5,8.9,18.5,27.2
2024 s Hertogenbosch R16,W vs Naef,3.2,2.9,3.5,57.5%,46.9%,88.9%,80.0%,55.0%,10.4%,25.0,27.2,1.0,1.5
2024 Abu Dhabi SF,L vs Rybakina,2.9,2.9,2.9,45.3%,40.5%,37.5%,66.7%,58.9%,6.9%,-6.5,-6.7,4.0,6.0
2023 Beijing F,L vs Swiatek,3.2,3.4,3.0,28.8%,56.5%,50.0%,66.7%,69.7%,10.8%,-2.0,-2.5,0.5,1.5
Last 52 Weeks (6 matches),,3.4,3.4,3.4,43.2%,53.4%,48.2%,48.1%,57.5%,6.1%,3.5,3.2,1.4,1.8
Career (60 matches),,3.2,3.0,3.4,49.5%,53.6%,47.2%,54.1%,57.5%,5.8%,8.5,8.2,2.0,2.8
