Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,24,9,15,37.5%,22-32,40.7%,263-284,48.1%,4-6,40.0%,22,68.8%,25.6%,6.5%,6.5%,61.7%,65.9%,43.0%,57.1%,39.6%,48.3%,0.92,QF (Auckland)
2024,31,12,19,38.7%,31-43,41.9%,313-362,46.4%,3-4,42.9%,31,61.7%,30.7%,5.4%,7.0%,60.1%,63.5%,42.9%,55.2%,41.5%,48.5%,0.93,QF (2x)
2023,40,19,21,47.5%,44-51,46.3%,441-481,47.8%,8-6,57.1%,40,65.3%,30.4%,4.7%,7.3%,62.7%,62.5%,45.5%,56.2%,42.0%,49.2%,0.96,QF (3x)
2022,25,15,10,60.0%,33-21,61.1%,271-223,54.9%,0-1,0.0%,25,72.2%,38.9%,4.0%,6.0%,62.1%,66.8%,46.7%,59.2%,45.0%,52.0%,1.10,W (2x)
2021,31,10,21,32.3%,31-45,40.8%,341-371,47.9%,2-4,33.3%,31,60.8%,35.3%,3.4%,7.1%,59.9%,61.8%,43.7%,54.6%,44.0%,49.4%,0.97,R16 (4x)
2020,15,5,10,33.3%,15-21,41.7%,153-177,46.4%,3-4,42.9%,15,60.9%,32.3%,4.7%,9.1%,59.1%,66.3%,38.5%,54.9%,42.1%,48.6%,0.93,R16 (Adelaide)
2019,33,16,17,48.5%,40-40,50.0%,399-360,52.6%,2-9,18.2%,33,73.5%,32.8%,3.8%,5.2%,62.7%,65.3%,48.5%,59.0%,41.9%,50.6%,1.02,SF (3x)
2018,26,13,13,50.0%,31-30,50.8%,286-296,49.1%,4-3,57.1%,26,66.4%,31.8%,4.2%,6.9%,59.9%,63.9%,46.6%,57.0%,42.2%,49.6%,0.98,SF (Guangzhou)
2017,1,0,1,0.0%,1-2,33.3%,10-16,38.5%,0-0,-,1,30.8%,46.2%,3.1%,9.3%,55.7%,53.7%,32.6%,44.3%,50.0%,47.1%,0.90,R32 (Guangzhou)
Career,226,99,127,43.8%,248-285,46.5%,2477-2570,49.1%,26-37,41.3%,224,66.1%,32.2%,4.5%,6.8%,61.2%,64.1%,44.7%,56.6%,42.3%,49.5%,0.97,
