Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Auckland QF,L vs Montgomery,0.93,0.64,47.2,2.1,3.0%,60.6%,12.9%,54.8%,34.5%,23.1%
2024 US Open R128,L vs Bondar,0.89,0.81,49.8,2.2,14.9%,63.8%,5.0%,57.5%,27.1%,45.2%
2024 Wimbledon R32,L vs Ostapenko,1.03,0.62,43.2,2.2,3.7%,33.3%,12.0%,52.0%,40.0%,28.6%
2024 Wimbledon R64,W vs Garcia,1.31,1.24,57.9,4.7,17.4%,65.2%,12.5%,72.5%,29.5%,30.0%
2024 Rome R64,L vs Swiatek,0.94,0.56,34.8,2.0,3.2%,45.2%,3.3%,40.0%,37.0%,32.0%
2024 Miami R128,L vs Collins,0.98,0.77,49.8,4.0,4.9%,58.5%,2.8%,44.4%,43.8%,31.1%
2023 US Open R32,L vs Ostapenko,0.84,0.80,55.1,4.1,7.1%,54.8%,2.6%,46.2%,50.0%,43.9%
2023 US Open R64,W vs Wang,1.30,1.18,61.7,5.4,6.0%,60.0%,4.4%,68.9%,35.4%,29.8%
2023 US Open R128,W vs Kudermetova,1.08,1.26,59.9,2.9,2.3%,61.4%,4.8%,59.5%,50.0%,41.4%
2023 Wimbledon R128,L vs Tomova,1.00,0.88,76.0,4.6,3.0%,40.9%,6.3%,63.5%,39.6%,45.2%
2023 Roland Garros R16,L vs Jabeur,0.88,0.60,40.0,2.2,0.0%,25.0%,0.0%,28.6%,64.5%,33.3%
2023 Roland Garros R32,W vs Cocciaretto,0.96,1.19,62.6,3.1,0.0%,55.9%,6.9%,48.3%,56.8%,61.8%
2023 Roland Garros R64,W vs Vekic,1.14,1.21,53.7,4.4,6.4%,46.8%,0.0%,57.1%,60.4%,40.9%
2023 Roland Garros R128,W vs Kontaveit,1.03,1.29,62.4,3.3,0.0%,56.8%,8.3%,63.9%,50.0%,50.0%
2023 Madrid R32,L vs Swiatek,0.99,0.50,38.8,2.5,0.0%,50.0%,3.4%,48.3%,26.1%,25.0%
2023 Indian Wells R64,W vs Samsonova,1.17,1.18,97.9,9.3,3.6%,60.7%,5.6%,63.0%,43.8%,32.8%
2023 Dubai R64,L vs Muchova,0.96,0.56,42.1,2.1,0.0%,46.2%,0.0%,62.5%,26.9%,26.9%
2023 Australian Open R32,L vs Gauff,0.91,0.69,42.7,2.2,0.0%,39.5%,2.4%,59.5%,45.5%,31.3%
2022 US Open R128,L vs Kalinina,0.93,0.74,59.4,2.2,3.1%,50.0%,6.7%,53.3%,41.2%,35.5%
2022 Hamburg F,W vs Kontaveit,1.23,1.68,42.1,2.0,0.0%,70.0%,0.0%,65.4%,42.3%,45.5%
2025 (1 matches),,0.93,0.64,47.2,2.1,3.0%,60.6%,12.9%,54.8%,34.5%,23.1%
2024 (5 matches),,1.03,0.80,48.4,2.7,9.9%,55.7%,7.0%,54.4%,34.9%,34.1%
2023 (12 matches),,1.04,0.97,61.5,3.2,2.8%,50.7%,4.1%,57.7%,46.4%,38.9%
2022 (5 matches),,1.04,1.12,49.9,2.3,0.6%,60.7%,5.9%,59.5%,42.4%,43.8%
2021 (5 matches),,0.95,0.89,63.1,2.5,3.9%,54.4%,4.6%,58.0%,44.1%,37.6%
Career (199 matches),,1.01,1.07,57.7,2.7,3.3%,56.9%,3.3%,59.0%,44.6%,44.4%
