Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Anna Blinkova [RUS],3,4,42.9%,2,1,1,50.0%,2017,2025,5,0.95,1.8%,8.5%,62.8%,56.0%,34.7%,48.1%,49.5%,47.5%,44.6%
7,Katerina Siniakova [CZE],1,6,14.3%,2,0,2,0.0%,2018,2024,7,0.91,2.4%,8.7%,63.1%,64.2%,39.2%,55.0%,40.8%,55.1%,48.9%
6,Elisabetta Cocciaretto [ITA],4,2,66.7%,4,2,2,50.0%,2022,2025,6,1.10,3.5%,5.5%,62.3%,64.1%,47.0%,57.6%,46.5%,58.6%,60.9%
6,Veronika Kudermetova [RUS],3,3,50.0%,1,0,1,0.0%,2019,2023,6,1.01,5.0%,8.3%,62.5%,66.1%,39.8%,56.3%,44.1%,62.1%,52.0%
5,Viktoriya Tomova [BUL],2,3,40.0%,2,2,0,100.0%,2014,2026,4,0.99,3.8%,6.3%,63.9%,64.5%,44.7%,57.4%,42.2%,75.4%,44.1%
5,Caroline Garcia [FRA],4,1,80.0%,0,0,0,-,2019,2025,5,1.11,7.8%,5.9%,55.9%,72.6%,56.7%,65.6%,38.2%,76.0%,50.0%
5,Sara Sorribes Tormo [ESP],1,4,20.0%,0,0,0,-,2021,2024,5,0.96,0.8%,7.9%,64.1%,56.7%,39.0%,50.4%,47.4%,51.7%,43.6%
5,Quirine Lemoine [NED],2,3,40.0%,1,0,1,0.0%,2014,2016,0,,,,,,,,,,
4,Ysaline Bonaventure [BEL],1,3,25.0%,2,0,2,0.0%,2013,2025,2,1.23,14.9%,8.2%,56.7%,75.0%,50.0%,64.2%,43.9%,61.5%,53.3%
4,Aleksandra Krunic [SRB],3,1,75.0%,1,1,0,100.0%,2018,2024,4,1.08,3.2%,4.6%,59.4%,62.9%,44.7%,55.5%,47.8%,54.5%,44.4%
4,Laura Siegemund [GER],3,1,75.0%,2,1,1,50.0%,2015,2024,2,1.18,7.4%,6.9%,68.3%,70.5%,41.7%,61.4%,45.5%,68.4%,44.0%
4,Yulia Putintseva [KAZ],2,2,50.0%,2,2,0,100.0%,2018,2024,4,0.97,3.2%,6.0%,64.4%,61.7%,37.6%,53.2%,45.5%,40.6%,37.5%
4,Marta Kostyuk [UKR],0,4,0.0%,1,0,1,0.0%,2017,2022,3,0.85,1.7%,5.4%,63.6%,57.8%,46.6%,53.7%,39.1%,57.1%,33.3%
4,Anhelina Kalinina [UKR],1,3,25.0%,0,0,0,-,2017,2022,3,0.96,4.1%,8.6%,61.1%,61.5%,47.7%,56.1%,42.3%,45.8%,41.7%
4,Rebecca Peterson [SWE],1,3,25.0%,2,0,2,0.0%,2016,2022,2,0.95,3.2%,7.9%,65.9%,66.3%,48.8%,60.3%,37.8%,53.8%,40.0%
