Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Jun-2024,Gaiba 125,Grass,F,103,148,(Q) Alycia Parks [USA] d. (8) Pera,6-3 6-1,0.59,2.6%,0.0%,66.7%,50.0%,15.4%,2/7,1:08
08-Aug-2022,Concord 125,Hard,F,56,192,(WC) Coco Vandeweghe [USA] d. (2) Pera,6-3 5-7 6-4,0.83,5.7%,6.6%,55.7%,70.6%,38.9%,8/13,2:27
18-Jul-2022,Hamburg,Clay,F,81,2,Pera d. (1) Anett Kontaveit [EST],6-2 6-4,1.36,0.0%,1.8%,73.2%,70.7%,60.0%,3/4,1:14
11-Jul-2022,Budapest,Clay,F,130,105,(Q) Pera d. Aleksandra Krunic [SRB],6-3 6-3,1.45,3.1%,4.6%,61.5%,72.5%,56.0%,5/6,1:27
09-May-2022,Karlsruhe 125,Clay,F,116,62,(2) Mayar Sherif [EGY] d. (8) Pera,6-2 6-4,0.62,8.2%,4.9%,65.6%,57.5%,47.6%,7/10,1:18
13-May-2019,W100 Trnava,Clay,F,115,123,(2) Pera d. Anna Blinkova [RUS],7-5 7-5,,,,,,,,
17-Jul-2017,Olomouc $80K,Clay,F,217,41,Pera d. (1) Kristyna Pliskova [CZE],7-5 4-6 6-3,,,,,,,,
03-Jul-2017,Darmstadt $25K,Clay,F,267,248,Anhelina Kalinina [UKR] d. Pera,6-2 0-6 6-3,,,,,,,,
26-Jun-2017,Stuttgart Vaihingen $25K,Clay,F,266,261,(4) Pera d. (3) Anna Zaja [GER],6-4 6-4,,,,,,,,
08-May-2017,Dunakeszi $25K,Clay,F,324,,(WC) Marta Kostyuk [UKR] d. Pera,6-4 6-3,,,,,,,,
