Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Auckland QF,L vs Montgomery,58% (7/12),50% (1/2),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Bondar,63% (10/16),33% (2/6),1/1,0/0,57% (4/7),4/6,2/3,- (0/0),- (0/0)
2024 Wimbledon R32,L vs Ostapenko,33% (2/6),22% (2/9),0/0,0/0,40% (4/10),3/5,0/1,- (0/0),- (0/0)
2024 Wimbledon R64,W vs Garcia,68% (13/19),33% (2/6),2/4,1/3,75% (3/4),1/2,0/0,- (0/0),- (0/0)
2024 Rome R64,L vs Swiatek,17% (1/6),20% (1/5),0/0,0/0,60% (9/15),3/5,2/3,- (0/0),- (0/0)
2024 Miami R128,L vs Collins,55% (6/11),17% (2/12),1/1,0/0,62% (8/13),2/4,0/1,- (0/0),- (0/0)
2023 US Open R32,L vs Ostapenko,64% (7/11),45% (5/11),1/3,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2023 US Open R64,W vs Wang,57% (13/23),29% (2/7),2/3,1/2,50% (1/2),0/1,0/0,50% (3/6),67% (4/6)
2023 US Open R128,W vs Kudermetova,60% (9/15),57% (4/7),2/3,1/2,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Tomova,67% (8/12),57% (4/7),1/1,0/0,79% (27/34),3/5,2/3,60% (3/5),80% (4/5)
2023 Roland Garros R16,L vs Jabeur,0% (0/2),33% (4/12),0/0,0/0,11% (1/9),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R32,W vs Cocciaretto,100% (5/5),88% (7/8),2/2,1/1,33% (3/9),0/0,0/0,80% (4/5),75% (3/4)
2023 Roland Garros R64,W vs Vekic,39% (7/18),40% (8/20),2/3,1/1,42% (5/12),0/1,0/0,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Kontaveit,57% (8/14),57% (4/7),2/3,1/2,67% (4/6),2/2,0/0,57% (4/7),57% (4/7)
2023 Madrid R32,L vs Swiatek,67% (4/6),100% (1/1),0/0,0/0,69% (9/13),1/3,0/1,- (0/0),- (0/0)
2023 Indian Wells R64,W vs Samsonova,52% (11/21),23% (3/13),2/7,1/2,58% (7/12),4/5,3/3,69% (11/16),44% (7/16)
2023 Dubai R64,L vs Muchova,71% (5/7),- (0/0),0/0,0/0,63% (5/8),2/4,1/2,- (0/0),- (0/0)
2023 Australian Open R32,L vs Gauff,33% (4/12),20% (1/5),0/0,0/0,75% (12/16),6/8,3/4,- (0/0),- (0/0)
2022 US Open R128,L vs Kalinina,75% (6/8),33% (2/6),0/0,0/0,43% (3/7),2/4,2/3,- (0/0),- (0/0)
2022 Hamburg F,W vs Kontaveit,80% (8/10),67% (4/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,58.3%,50.0%,-,-,57.1%,0.0%,0.0%,-,-
2024 (5 matches),,55.2%,23.7%,66.7%,33.3%,57.1%,59.1%,50.0%,-,-
2023 (12 matches),,55.5%,43.9%,56.0%,60.0%,60.8%,54.5%,60.0%,64.1%,57.9%
2022 (5 matches),,60.3%,41.0%,35.3%,37.5%,58.6%,42.9%,50.0%,-,-
2021 (5 matches),,56.8%,39.0%,62.5%,50.0%,66.7%,46.7%,55.6%,50.0%,20.0%
Career (199 matches),,58.9%,47.1%,51.4%,49.5%,57.0%,45.4%,51.4%,55.7%,41.9%
