Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Bondar,88.9,98.2,6.6,102.4,97.2,106,81,80.3,5.4,84.1,80.3,91,72
2024 Wimbledon R32,L vs Ostapenko,92.3,97.9,7.3,100.0,93.7,106,83,86.6,8.2,96.0,80.5,106,66
2023 US Open R32,L vs Ostapenko,88.9,91.3,7.5,93.8,93.8,108,67,82.5,5.0,74.5,91.0,92,73
2023 US Open R64,W vs Wang,93.1,96.3,6.9,98.8,93.6,108,80,86.6,4.7,88.3,85.0,93,76
2023 US Open R128,W vs Kudermetova,92.2,94.8,7.1,97.4,92.4,111,81,86.1,5.7,87.4,82.0,95,77
2022 US Open R128,L vs Kalinina,88.8,94.5,7.3,95.2,96.2,105,80,81.7,6.2,77.0,81.7,94,71
2022 Wimbledon R128,L vs Kontaveit,93.9,97.6,6.1,99.8,94.6,108,83,87.0,6.2,88.3,,96,73
2021 US Open R128,L vs Zidansek,94.5,100.5,7.7,104.3,94.1,112,83,83.4,9.1,87.2,79.2,125,66
2019 Roland Garros R128,L vs Baindl,87.8,92.7,8.8,,,108,78,76.2,5.6,,,84,64
2018 US Open R64,L vs Keys,88.0,93.5,7.4,96.1,88.9,109,77,77.3,4.6,,,84,65
Career (10 matches),,91.0,95.7,7.3,98.7,93.9,112,67,82.9,6.1,86.7,81.1,125,64
