Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Auckland QF,L vs Montgomery,2.7,2.9,2.5,44.4%,47.1%,33.3%,66.7%,62.3%,14.0%,-1.5,-2.5,5.5,14.9
2024 Rome R64,L vs Swiatek,3.5,3.6,3.4,40.3%,35.5%,35.7%,100.0%,56.8%,15.6%,2.5,3.3,-2.5,-4.6
2024 Miami R128,L vs Collins,2.8,3.0,2.6,40.3%,55.2%,45.5%,66.7%,48.0%,9.7%,7.5,9.6,-1.5,-1.8
2023 Roland Garros R16,L vs Jabeur,3.5,4.0,3.1,40.0%,44.4%,33.3%,25.0%,47.6%,25.0%,-4.0,-6.2,-1.0,-1.9
2023 Roland Garros R32,W vs Cocciaretto,4.0,3.9,4.1,60.0%,54.1%,40.0%,47.1%,44.9%,8.5%,7.0,7.0,13.5,11.4
2023 Roland Garros R64,W vs Vekic,3.2,3.2,3.2,51.2%,47.6%,61.5%,60.0%,43.1%,11.0%,0.0,0.0,9.5,8.1
2023 Roland Garros R128,W vs Kontaveit,3.3,3.3,3.2,53.8%,64.5%,54.5%,25.0%,51.9%,5.7%,17.5,19.7,2.5,3.0
2023 Madrid R32,L vs Swiatek,3.2,3.6,2.7,45.6%,27.3%,12.5%,50.0%,56.0%,9.1%,-2.5,-3.7,1.0,2.0
2023 Indian Wells R64,W vs Samsonova,3.1,3.8,2.6,45.5%,61.5%,73.7%,20.0%,51.7%,8.7%,-1.0,-0.8,14.5,11.7
2023 Dubai R64,L vs Muchova,2.6,2.6,2.5,41.9%,47.6%,0.0%,0.0%,44.6%,12.5%,-2.0,-4.8,-7.0,-15.6
2023 Australian Open R32,L vs Gauff,4.3,5.1,3.4,37.2%,53.8%,47.1%,56.3%,63.4%,9.6%,5.5,3.1,-0.5,-0.5
2022 Hamburg F,W vs Kontaveit,4.0,4.1,3.9,55.6%,54.5%,61.5%,75.0%,48.9%,4.5%,18.0,22.0,4.0,4.8
2022 Budapest F,W vs Krunic,3.4,4.0,2.9,61.3%,45.8%,75.0%,33.3%,48.8%,8.5%,13.0,16.9,6.0,8.0
2022 Budapest R32,W vs Bassols Ribera,4.4,4.5,4.4,60.6%,45.7%,53.3%,73.3%,62.3%,9.2%,9.0,5.7,8.5,9.7
2021 Eastbourne R32,L vs Sabalenka,2.5,2.8,2.3,48.8%,41.2%,16.7%,0.0%,45.4%,20.8%,1.5,3.9,2.5,6.0
2020 Adelaide R16,L vs Sabalenka,2.7,2.8,2.7,48.4%,38.5%,28.6%,50.0%,52.4%,16.7%,2.5,4.2,2.0,4.0
2019 Beijing R64,L vs Alexandrova,2.8,2.8,2.8,47.0%,51.5%,25.0%,60.0%,38.3%,9.7%,-5.5,-7.2,-12.0,-10.9
2019 Wuhan R32,L vs Bertens,4.3,4.7,3.6,46.9%,52.9%,56.5%,33.3%,51.9%,14.8%,-5.0,-3.2,8.0,6.3
2019 Jurmala SF,L vs Kawa,3.7,3.3,4.0,45.1%,48.0%,33.3%,40.0%,41.0%,16.2%,-4.5,-6.4,7.0,8.0
2019 Lausanne SF,L vs Ferro,3.9,4.1,3.7,44.7%,40.0%,50.0%,33.3%,63.5%,11.1%,6.0,4.5,-4.5,-6.4
Career (31 matches),,3.6,3.8,3.4,47.0%,48.6%,49.0%,47.8%,52.4%,12.1%,4.0,3.9,2.4,2.8
