Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,18,8,10,44.4%,2,1,1,50.0%,2018,2026,R32,18,0.95,3.9%,6.3%,60.7%,64.7%,48.5%,58.3%,39.8%,65.8%,40.2%
Roland Garros,8,Clay,19,11,8,57.9%,8,5,3,62.5%,2018,2025,R16,19,1.02,4.2%,6.3%,62.5%,61.7%,41.1%,54.0%,46.8%,50.0%,49.1%
Wimbledon,7,Grass,9,2,7,22.2%,4,2,2,50.0%,2018,2025,R32,9,0.82,6.2%,8.4%,56.1%,66.1%,42.5%,55.8%,36.1%,62.6%,31.9%
US Open,11,Hard,17,6,11,35.3%,5,3,2,60.0%,2014,2025,R32,13,0.93,4.8%,7.6%,62.0%,64.7%,42.9%,56.4%,40.3%,63.8%,39.3%
Cincinnati,7,Hard,10,3,7,30.0%,1,0,1,0.0%,2018,2025,R32,10,0.86,7.1%,9.1%,58.2%,61.6%,45.1%,54.7%,39.0%,39.4%,47.5%
Montreal,4,Hard,5,1,4,20.0%,0,0,0,-,2018,2025,R64,5,0.96,4.8%,5.4%,57.3%,64.6%,46.9%,57.0%,41.3%,51.4%,50.0%
Eastbourne,5,Grass,7,2,5,28.6%,3,2,1,66.7%,2018,2025,R32,7,0.86,9.2%,9.2%,62.0%,69.9%,41.8%,59.2%,35.0%,55.2%,38.1%
s Hertogenbosch,2,Grass,3,1,2,33.3%,2,0,2,0.0%,2024,2025,R16,3,0.90,3.7%,6.7%,57.9%,61.0%,47.2%,55.2%,40.5%,57.1%,68.4%
Strasbourg,4,Clay,8,4,4,50.0%,2,0,2,0.0%,2020,2025,QF,8,1.00,5.6%,8.1%,63.7%,63.0%,43.4%,55.9%,44.2%,54.2%,44.6%
Rome,6,Clay,12,6,6,50.0%,3,2,1,66.7%,2018,2025,R32,12,1.02,3.4%,6.7%,59.5%,64.8%,42.0%,55.6%,45.5%,57.4%,46.8%
