Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 W50 Palma del Rio F,L vs Klimovicova,21,21,1.0,15.4%,15.4%,19,21,0.9,14.7%,16.3%,7.0%,7.8%,0.8,14.0%,17.6%
2024 W50 Palma del Rio QF,W vs Berecoechea,14,20,0.7,12.4%,17.7%,14,20,0.7,13.0%,18.5%,4.6%,8.3%,0.6,17.7%,28.3%
2022 W25 Platja D'Aro R32,L vs Sierra,7,23,0.3,6.4%,20.9%,7,17,0.4,7.2%,17.5%,3.1%,4.1%,1.4,20.0%,14.5%
2020 Hua Hin F,L vs Linette,9,19,0.5,8.5%,17.9%,4,18,0.2,4.2%,18.8%,3.1%,1.0%,1.0,22.6%,21.7%
2020 Hua Hin R16,W vs Zhu,10,15,0.7,9.6%,14.4%,7,14,0.5,7.1%,14.3%,3.1%,4.1%,0.3,6.7%,22.1%
Career (5 matches),,61,98,0.6,10.7%,17.2%,51,90,0.6,9.7%,17.0%,4.4%,5.3%,0.8,16.2%,20.7%
