Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Ekaterine Gorgodze [GEO],2,2,50.0%,2,2,0,100.0%,2018,2024,1,1.00,3.1%,1.0%,76.5%,53.3%,52.2%,53.1%,47.0%,64.7%,83.3%
4,Tess Sugnaux [SUI],2,2,50.0%,0,0,0,-,2016,2023,0,,,,,,,,,,
4,Natalija Stevanovic [SRB],3,1,75.0%,0,0,0,-,2019,2021,1,6.07,0.0%,3.7%,70.4%,94.7%,75.0%,88.9%,67.4%,0,66.7%
3,Tereza Martincova [CZE],0,3,0.0%,0,0,0,-,2020,2025,3,0.84,3.6%,3.6%,68.3%,57.0%,42.9%,52.5%,40.0%,44.8%,36.0%
3,Irene Burillo Escorihuela [ESP],1,2,33.3%,1,0,1,0.0%,2024,2025,1,0.57,0.0%,2.8%,63.9%,30.4%,7.7%,22.2%,44.0%,36.4%,33.3%
3,Polina Kudermetova [RUS],0,3,0.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
3,Caty Mcnally [USA],2,1,66.7%,0,0,0,-,2018,2024,1,0.52,0.0%,6.1%,71.4%,51.4%,21.4%,42.9%,29.5%,37.5%,33.3%
3,Marie Benoit [BEL],0,3,0.0%,1,0,1,0.0%,2024,2024,1,0.86,1.2%,0.0%,74.4%,47.5%,52.4%,48.8%,44.2%,62.5%,57.1%
3,Tena Lukas [CRO],0,3,0.0%,1,0,1,0.0%,2020,2023,0,,,,,,,,,,
3,Martina Capurro Taborda [ARG],2,1,66.7%,1,1,0,100.0%,2016,2023,0,,,,,,,,,,
3,Reka Luca Jani [HUN],1,2,33.3%,0,0,0,-,2021,2022,1,0.79,0.0%,5.0%,70.0%,52.4%,38.9%,48.3%,40.6%,40.0%,28.6%
3,Chanel Simmonds [RSA],1,2,33.3%,1,0,1,0.0%,2017,2020,0,,,,,,,,,,
3,Alicia Barnett [GBR],2,1,66.7%,0,0,0,-,2019,2019,0,,,,,,,,,,
3,Simona Waltert [SUI],2,1,66.7%,0,0,0,-,2017,2019,0,,,,,,,,,,
2,Cadence Brace [CAN],1,1,50.0%,0,0,0,-,2024,2025,1,0.57,2.5%,5.0%,52.5%,42.9%,26.3%,35.0%,37.0%,25.0%,50.0%
