Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,28.6%,0.0%,0.0%,8.3%,64.6%,51.6%,35.3%,45.8%,25.0%,36.4%,0.46,R32 (WTA Bogota)
2025,1,0,1,0.0%,1-2,33.3%,16-17,48.5%,0-1,0.0%,1,50.0%,50.0%,0.0%,1.8%,75.7%,51.2%,40.7%,48.6%,49.6%,49.1%,0.97,R32 (Sao Paulo)
2024,2,0,2,0.0%,1-4,20.0%,11-27,28.9%,0-0,-,2,33.3%,25.0%,0.0%,6.2%,63.6%,47.6%,31.9%,41.9%,37.4%,39.7%,0.64,R32 (2x)
2023,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,54.5%,36.4%,0.0%,5.4%,74.3%,50.9%,47.4%,50.0%,43.5%,46.5%,0.87,R64 (Guadalajara)
2018,2,1,1,50.0%,2-3,40.0%,22-25,46.8%,0-0,-,2,50.0%,43.5%,1.2%,2.3%,71.1%,48.8%,52.0%,49.7%,47.7%,48.8%,0.95,R16 (Monterrey)
2016,6,3,3,50.0%,6-6,50.0%,51-58,46.8%,1-0,100.0%,2,26.7%,18.8%,0.0%,15.2%,55.4%,54.9%,19.5%,39.1%,36.7%,37.9%,0.60,
2015,2,0,2,0.0%,0-4,0.0%,7-24,22.6%,0-0,-,2,26.7%,18.8%,0.0%,8.7%,67.0%,49.3%,47.1%,48.5%,32.3%,40.8%,0.63,R32 (2x)
2014,4,0,4,0.0%,0-8,0.0%,22-49,31.0%,0-1,0.0%,1,-,-,0.0%,3.7%,68.5%,48.6%,41.2%,46.3%,31.8%,39.8%,0.59,
2013,4,1,3,25.0%,2-6,25.0%,34-42,44.7%,0-0,-,1,-,-,0.0%,12.0%,52.0%,61.5%,50.0%,56.0%,29.4%,42.6%,0.67,
2012,5,3,2,60.0%,6-5,54.5%,52-44,54.2%,0-0,-,0,,,,,,,,,,,,
Career,28,8,20,28.6%,18-42,30.0%,227-311,42.2%,1-3,25.0%,13,39.6%,30.3%,0.2%,6.4%,66.9%,50.5%,39.9%,47.0%,39.7%,43.4%,0.75,
