Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Queretaro 125 R32,W vs Jokic,1.29,1.29,65.4,16.8,0.0%,34.1%,0.0%,41.7%,57.5%,67.6%
2024 Merida R32,L vs Sorribes Tormo,0.84,0.44,30.2,2.0,0.0%,35.0%,0.0%,27.8%,34.8%,36.4%
2019 W25 Monzon R16,L vs Bucsa,1.00,0.58,48.8,2.3,3.2%,48.4%,0.0%,57.1%,22.2%,33.3%
2019 W25 Monzon R32,W vs Payola,0.98,1.61,44.5,2.2,0.0%,68.2%,0.0%,63.2%,40.0%,72.4%
2019 W15 Cancun F,L vs Zacarias,0.97,0.70,52.8,2.0,0.0%,36.0%,0.0%,58.3%,42.9%,32.3%
2019 W15 Cancun SF,W vs Zhu,1.12,1.67,45.0,2.1,0.0%,71.0%,0.0%,70.4%,44.8%,42.3%
2019 W15 Cancun R16,W vs Wuarin,1.18,1.92,40.2,2.5,0.0%,70.4%,4.0%,60.0%,66.7%,45.0%
2019 W15 Cancun R32,W vs Zhang,1.26,1.96,36.0,2.1,0.0%,70.4%,0.0%,65.4%,42.9%,57.1%
2019 W25 Plantation FL R32,L vs Kratzer,0.87,0.69,41.7,2.4,0.0%,45.7%,0.0%,42.4%,36.7%,53.6%
2019 W25 Petit Bourg Guadeloupe F,L vs Radwanska,0.86,0.68,47.1,2.2,0.0%,55.0%,0.0%,53.8%,44.1%,26.7%
2019 W25 Petit Bourg Guadeloupe SF,W vs Gleason,1.16,1.28,56.5,6.0,0.0%,65.1%,0.0%,47.6%,38.1%,59.5%
2019 W25 Petit Bourg Guadeloupe R32,W vs Ivanova,1.10,1.31,54.0,2.8,0.0%,63.9%,0.0%,56.3%,47.6%,47.5%
2019 W15 Fort de France Martinique QF,L vs Babic,0.83,0.77,50.8,2.3,2.4%,63.4%,2.6%,52.6%,41.9%,35.9%
2019 W15 Fort de France Martinique R16,W vs Kwong,1.41,2.34,28.2,2.2,0.0%,76.9%,0.0%,56.5%,52.0%,56.5%
2018 Monterrey R16,L vs Vickery,0.74,0.59,33.8,2.0,0.0%,41.9%,0.0%,37.0%,44.8%,51.9%
2018 Monterrey R32,W vs Arconada,1.10,1.15,72.2,2.5,1.7%,58.3%,1.8%,50.9%,46.2%,48.9%
2017 Santiago $25K QF,L vs Hendler,0.91,0.75,62.4,2.0,0.0%,54.5%,0.0%,61.9%,36.8%,32.4%
2017 Santiago $25K R32,W vs Giangreco Campiz,1.07,1.09,111.8,5.4,0.0%,56.4%,0.0%,49.1%,50.9%,45.1%
2017 Santiago $15K SF,L vs Pivovarova,0.83,0.83,65.5,3.4,0.0%,51.1%,0.0%,51.2%,49.1%,49.0%
2017 Santiago $15K R16,W vs Hendler,1.13,1.25,49.7,2.8,0.0%,56.8%,0.0%,39.4%,52.5%,61.5%
2025 (1 matches),,1.29,1.29,65.4,16.8,0.0%,34.1%,0.0%,41.7%,57.5%,67.6%
2024 (1 matches),,0.84,0.44,30.2,2.0,0.0%,35.0%,0.0%,27.8%,34.8%,36.4%
2019 (12 matches),,1.05,1.12,46.6,2.4,0.5%,60.9%,0.6%,55.9%,42.7%,46.6%
2018 (2 matches),,0.97,0.92,58.9,2.2,1.1%,52.7%,1.2%,46.3%,45.7%,50.0%
2017 (49 matches),,1.01,1.16,59.7,2.7,0.2%,54.8%,0.5%,56.1%,50.7%,51.7%
Career (138 matches),,1.02,1.08,56.5,2.6,0.6%,52.7%,0.4%,54.8%,49.3%,49.3%
