Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 s Hertogenbosch R32,L vs Cocciaretto,0.96,0.84,76.9,3.6,2.4%,64.3%,0.0%,55.6%,28.9%,41.0%
2024 Hua Hin 2 SF,L vs Siegemund,0.83,0.67,44.6,2.4,3.8%,50.0%,0.0%,50.0%,44.1%,36.4%
2024 Hua Hin 2 R16,W vs Gao,0.91,1.26,59.2,2.4,2.4%,61.0%,5.6%,61.1%,53.7%,53.8%
2024 US Open Q3,L vs Shibahara,0.98,0.84,69.3,4.0,2.5%,45.0%,0.0%,47.2%,31.1%,61.9%
2024 US Open Q2,W vs Marino,1.14,1.30,59.5,2.9,0.0%,52.9%,5.9%,64.7%,47.2%,46.9%
2024 US Open Q1,W vs Lamens,1.18,1.52,47.0,2.0,9.4%,59.4%,0.0%,67.7%,55.6%,36.4%
2023 W100 Dubai F,L vs Tikhonova,1.00,0.74,50.2,2.0,0.0%,50.0%,0.0%,39.4%,28.6%,54.5%
2022 W80 Rancho Santa Fe CA R16,L vs Scott,0.89,0.69,49.7,2.2,2.7%,64.9%,9.4%,46.9%,37.5%,30.0%
2022 Seoul R32,L vs Linette,0.84,0.69,50.5,2.6,0.0%,48.4%,0.0%,42.9%,36.8%,52.8%
2022 s Hertogenbosch R32,W vs Preston,1.22,1.16,71.8,2.7,3.7%,50.0%,0.0%,52.9%,48.0%,44.4%
2022 Charleston R64,L vs Bondar,1.01,0.75,56.3,2.2,0.0%,48.6%,0.0%,45.5%,36.4%,41.9%
2022 Australian Open R128,L vs Anisimova,0.99,0.90,72.2,19.8,0.0%,53.7%,2.0%,49.0%,44.2%,44.7%
2021 Luxembourg R16,L vs Ostapenko,1.04,0.80,61.4,2.7,6.4%,53.2%,6.7%,48.9%,39.0%,35.9%
2021 Luxembourg R32,W vs Friedsam,1.15,1.11,84.9,18.2,4.8%,54.8%,3.4%,62.1%,39.0%,41.5%
2019 W25 Osprey FL R32,L vs Li,1.05,0.78,56.3,2.5,3.1%,43.8%,0.0%,38.7%,46.7%,40.0%
2019 W25 Sunderland R32,L vs Robson,1.02,0.78,66.1,4.7,5.0%,55.0%,0.0%,58.3%,30.8%,36.4%
2019 W15 Sharm El Sheikh R16,L vs Ainitdinova,1.00,0.77,51.6,2.2,7.9%,47.4%,3.0%,54.5%,38.1%,37.5%
2019 W15 Sharm El Sheikh R32,W vs Stara,1.13,1.27,67.3,2.6,1.9%,51.9%,2.0%,56.9%,48.6%,54.5%
2019 W15 Sharm El Sheikh R16,L vs Kubareva,0.86,0.81,55.7,9.5,2.4%,52.4%,0.0%,53.7%,35.4%,54.8%
2019 W15 Sharm El Sheikh R32,W vs Komardina,0.88,1.34,60.0,2.0,3.4%,65.5%,0.0%,61.5%,67.6%,42.9%
2025 (1 matches),,0.96,0.84,76.9,3.6,2.4%,64.3%,0.0%,55.6%,28.9%,41.0%
2024 (5 matches),,1.00,1.07,57.2,2.6,3.5%,53.8%,2.5%,58.4%,45.4%,48.8%
2023 (1 matches),,1.00,0.74,50.2,2.0,0.0%,50.0%,0.0%,39.4%,28.6%,54.5%
2022 (5 matches),,1.01,0.87,61.9,2.9,1.4%,53.1%,2.1%,48.2%,41.3%,43.3%
2021 (2 matches),,1.10,0.96,74.9,4.7,5.5%,54.1%,4.9%,56.3%,39.0%,39.1%
Career (33 matches),,1.01,0.97,63.2,3.0,2.9%,54.2%,1.5%,52.2%,43.4%,47.0%
