Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Dec-2025,W100 Dubai,Hard,R16,255,137,Arantxa Rus [NED] d. Hartono,6-1 6-2,0.48,0.0%,14.9%,51.1%,41.7%,30.4%,7/13,1:03
01-Dec-2025,W100 Dubai,Hard,R32,255,272,Hartono d. Mei Yamaguchi [JPN],6-2 6-1,1.57,5.0%,7.5%,65.0%,69.2%,57.1%,2/3,1:12
24-Nov-2025,W75 Fujairah,Hard,R32,253,346,Dalila Jakupovic [SLO] d. Hartono,7-5 6-0,0.39,5.8%,5.8%,50.0%,65.4%,30.8%,2/6,1:09
17-Nov-2025,W75 Petange,Hard,R32,254,308,Anouck Vrancken Peeters [NED] d. Hartono,6-1 3-6 6-1,0.81,1.2%,8.3%,54.8%,52.2%,39.5%,7/15,1:56
27-Oct-2025,Chennai,Hard,R32,260,132,Joanna Garland [TPE] d. (Q) Hartono,6-4 6-3,0.85,3.1%,9.2%,69.2%,53.3%,30.0%,5/12,1:27
27-Oct-2025,Chennai,Hard,Q2,260,280,(4) Hartono d. (7) Priska Madelyn Nugroho [INA],6-2 6-1,1.56,8.6%,5.2%,58.6%,76.5%,54.2%,4/4,1:19
27-Oct-2025,Chennai,Hard,Q1,260,464,(4) Hartono d. Sofya Lansere [RUS],6-4 6-1,1.53,3.6%,9.1%,58.2%,68.8%,39.1%,2/5,1:09
13-Oct-2025,Jinan 125,Hard,R16,256,124,(6) Lulu Sun [NZL] d. Hartono,6-1 6-2,0.41,3.6%,14.5%,45.5%,48.0%,40.0%,3/8,0:56
13-Oct-2025,Jinan 125,Hard,R32,256,,Hartono d. (WC) Xiaowei Li [CHN],6-1 7-5,1.54,3.1%,6.3%,54.7%,71.4%,55.2%,4/6,1:14
29-Sep-2025,Suzhou 125,Hard,Q2,257,88,(1) Caroline Dolehide [USA] d. Hartono,6-3 6-2,0.50,5.8%,9.6%,48.1%,68.0%,37.0%,4/8,1:12
29-Sep-2025,Suzhou 125,Hard,Q1,257,139,Hartono d. (5) Whitney Osuigwe [USA],4-6 7-5 4-2 RET,1.11,1.0%,8.8%,44.1%,62.2%,42.1%,7/14,2:41
22-Sep-2025,Jingshan 125,Hard,R32,257,334,(Q) Lea Ma [USA] d. (7) Hartono,6-7(3) 6-3 6-4,0.97,9.2%,12.6%,42.5%,73.0%,46.0%,2/8,2:02
08-Sep-2025,Sao Paulo,Hard,R32,189,82,(2) Solana Sierra [ARG] d. Hartono,7-6(4) 6-3,0.82,1.4%,14.9%,54.1%,62.5%,47.1%,11/15,1:40
01-Sep-2025,Guadalajara 125,Hard,R32,187,75,(2) Alexandra Eala [PHI] d. Hartono,6-2 6-2,0.66,4.2%,12.5%,39.6%,63.2%,24.1%,4/10,1:09
25-Aug-2025,US Open,Hard,Q3,187,89,(1) Francesca Jones [GBR] d. Hartono,6-2 6-4,0.66,1.6%,6.3%,50.8%,62.5%,41.9%,5/9,1:20
25-Aug-2025,US Open,Hard,Q2,187,121,Hartono d. (19) Olivia Gadecki [AUS],6-4 4-6 6-4,1.14,1.1%,3.4%,57.5%,64.0%,54.1%,2/7,2:19
25-Aug-2025,US Open,Hard,Q1,187,182,Hartono d. Ana Sofia Sanchez [MEX],2-6 6-4 6-3,1.02,2.9%,5.7%,55.2%,63.8%,34.0%,12/19,2:11
