Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 ITF Evansville SF,L vs Vidmanova,0.0%,-,14.4%,70.6%,26.3%,26.3%,50.0%,14.3%,27.3%,0.7%,0.0%,220,145
2025 s Hertogenbosch R32,L vs Cocciaretto,0.0%,-,3.1%,80.0%,16.3%,20.0%,0.0%,7.1%,25.0%,0.0%,-,112,108
2024 Hua Hin SF,L vs Siegemund,0.0%,-,9.4%,54.5%,14.9%,26.7%,0.0%,2.8%,20.0%,0.5%,100.0%,20,-13
2024 Hua Hin R16,W vs Gao,0.0%,-,3.8%,66.7%,21.8%,14.6%,50.0%,9.2%,62.5%,0.0%,-,92,69
2024 US Open Q3,L vs Shibahara,0.0%,-,4.3%,85.7%,18.4%,13.5%,75.0%,4.2%,66.7%,0.0%,-,17,22
2024 US Open Q2,W vs Marino,0.0%,-,5.9%,87.5%,18.4%,36.0%,0.0%,1.7%,0.0%,0.0%,-,53,35
2024 US Open Q1,W vs Lamens,0.0%,-,5.4%,100.0%,19.8%,16.7%,25.0%,6.6%,25.0%,0.0%,-,45,47
2023 ITF Dubai F,L vs Tikhonova,0.0%,-,5.2%,42.9%,13.3%,20.0%,0.0%,21.6%,42.9%,0.6%,100.0%,138,101
2023 US Open Q3,W vs Jacquemot,0.0%,-,10.2%,83.3%,21.8%,24.0%,40.0%,3.5%,30.0%,0.9%,0.0%,131,86
2022 ITF Las Vegas R16,L vs Scott,0.0%,-,12.2%,75.0%,39.3%,52.9%,0.0%,17.1%,40.0%,0.0%,-,189,107
2022 Seoul R32,L vs Linette,0.0%,-,9.0%,50.0%,19.0%,42.9%,0.0%,15.1%,36.4%,0.0%,-,171,123
2022 s Hertogenbosch R16,L vs Sabalenka,0.0%,-,5.0%,40.0%,15.2%,0.0%,0.0%,16.0%,0.0%,0.0%,-,95,63
2022 s Hertogenbosch R32,W vs Preston,0.0%,-,3.0%,50.0%,12.1%,40.0%,0.0%,4.8%,10.5%,1.4%,100.0%,76,99
2022 Roland Garros Q1,L vs Cocciaretto,0.0%,-,2.8%,33.3%,15.8%,57.1%,0.0%,5.6%,50.0%,0.0%,-,-18,-10
2022 Charleston R64,L vs Bondar,0.0%,-,10.6%,71.4%,23.2%,40.0%,33.3%,7.8%,37.5%,3.2%,57.1%,105,93
2022 Australian Open R128,L vs Anisimova,0.0%,-,1.6%,66.7%,12.6%,55.6%,0.0%,10.8%,66.7%,0.0%,-,53,47
2022 Australian Open Q3,L vs Niemeier,0.0%,-,4.7%,50.0%,12.8%,62.5%,0.0%,4.5%,0.0%,0.0%,-,4,6
2021 Luxembourg R16,L vs Ostapenko,0.0%,-,3.5%,33.3%,12.1%,16.7%,100.0%,6.6%,60.0%,0.0%,-,62,67
2021 Luxembourg R32,W vs Friedsam,0.0%,-,7.3%,88.2%,22.0%,34.7%,50.0%,10.6%,53.8%,0.0%,-,120,107
Last 52 Weeks (2 matches),,0.0%,-,7.9%,72.7%,20.1%,24.1%,50.0%,10.2%,26.7%,0.3%,0.0%,158,124
Career (19 matches),,0.0%,-,6.1%,68.0%,18.6%,28.6%,40.6%,8.4%,33.8%,0.4%,62.5%,87,70
