Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1997,1,0,1,0.0%,1-1,50.0%,12-11,52.2%,0-1,0.0%,0,,,,,,,,,,,,
1996,6,3,3,50.0%,8-10,44.4%,89-91,49.4%,0-2,0.0%,4,70.5%,20.9%,2.6%,3.3%,58.2%,65.7%,44.5%,56.9%,37.9%,47.6%,0.88,QF (Auckland)
1995,43,17,26,39.5%,51-68,42.9%,552-606,47.7%,6-10,37.5%,37,68.7%,25.5%,2.5%,3.8%,56.7%,63.7%,50.0%,57.8%,39.2%,48.4%,0.93,QF (Miami Masters)
1994,63,34,29,54.0%,98-85,53.6%,894-885,50.3%,17-8,68.0%,54,71.9%,27.3%,2.7%,3.9%,58.7%,65.9%,49.5%,59.1%,39.8%,49.5%,0.98,SF (2x)
1993,57,35,22,61.4%,85-67,55.9%,777-717,52.0%,18-12,60.0%,51,73.6%,28.8%,2.4%,3.3%,59.1%,66.1%,52.9%,60.7%,41.1%,50.8%,1.05,W (2x)
1992,49,29,20,59.2%,68-62,52.3%,649-642,50.3%,18-12,60.0%,43,72.4%,28.2%,2.2%,4.0%,59.6%,66.9%,49.0%,59.6%,40.6%,50.1%,1.01,W (2x)
1991,41,24,17,58.5%,60-44,57.7%,510-460,52.6%,6-1,85.7%,38,74.7%,30.8%,2.1%,2.6%,64.8%,65.9%,51.2%,60.7%,41.6%,51.1%,1.06,W (Charlotte)
1990,40,18,22,45.0%,43-44,49.4%,386-396,49.4%,5-11,31.3%,0,,,,,,,,,,,,F (Sao Paulo)
1989,54,37,17,68.5%,74-50,59.7%,580-505,53.5%,11-5,68.8%,0,,,,,,,,,,,,F (Forest Hills)
1988,42,22,20,52.4%,52-47,52.5%,456-448,50.4%,7-5,58.3%,0,,,,,,,,,,,,W (Itaparica)
1987,45,23,22,51.1%,55-50,52.4%,487-450,52.0%,8-10,44.4%,0,,,,,,,,,,,,W (2x)
1986,41,21,20,51.2%,46-49,48.4%,440-459,48.9%,7-6,53.8%,0,,,,,,,,,,,,SF (Tokyo Outdoor)
1985,7,4,3,57.1%,12-10,54.5%,106-100,51.5%,1-2,33.3%,0,,,,,,,,,,,,R16 (US Open)
1984,2,0,2,0.0%,0-3,0.0%,9-18,33.3%,0-0,-,0,,,,,,,,,,,,
Career,491,267,224,54.4%,653-590,52.5%,5947-5788,50.7%,104-85,55.0%,227,72.2%,27.9%,2.4%,3.6%,59.5%,65.8%,50.4%,59.5%,40.4%,49.9%,1.00,
