Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1994 US Open R16,W vs Sampras,0.6%,100.0%,8.9%,69.0%,18.4%,21.5%,4.5%,13.4%,39.0%,0.4%,100.0%,-23,-36
1993 Sydney F,W vs Korda,1.4%,50.0%,5.1%,57.1%,11.1%,18.0%,15.4%,9.7%,17.6%,0.0%,-,-60,-73
Career (2 matches),,1.0%,66.7%,7.2%,65.1%,15.2%,20.2%,7.0%,12.0%,32.8%,0.2%,100.0%,-39,-52
