Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1995,4,2,2,50.0%,4-4,50.0%,40-38,51.3%,1-0,100.0%,0,,,,,,,,,,,,QF (Lima)
1993,2,1,1,50.0%,2-2,50.0%,19-15,55.9%,1-0,100.0%,0,,,,,,,,,,,,R16 (Birmingham)
1992,6,4,2,66.7%,9-4,69.2%,70-52,57.4%,0-0,-,0,,,,,,,,,,,,F (Ponte Vedra)
1990,3,2,1,66.7%,4-2,66.7%,34-25,57.6%,0-0,-,0,,,,,,,,,,,,QF (Ilheus)
1988,1,0,1,0.0%,0-1,0.0%,2-6,25.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Rio De Janeiro)
1986,2,1,1,50.0%,3-1,75.0%,18-8,69.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (Guaruja)
1985,24,18,6,75.0%,34-16,68.0%,257-187,57.9%,6-2,75.0%,0,,,,,,,,,,,,W (Bahia)
Career,42,28,14,66.7%,56-30,65.1%,440-331,57.1%,8-4,66.7%,0,,,,,,,,,,,,
