Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,4,2,2,50.0%,5-5,50.0%,49-52,48.5%,1-1,50.0%,2,-,-,1.4%,6.9%,64.6%,55.9%,39.2%,50.0%,48.0%,49.1%,0.96,QF (Katowice)
2012,3,1,2,33.3%,2-4,33.3%,25-30,45.5%,0-1,0.0%,3,-,-,2.1%,6.8%,58.3%,58.0%,41.3%,51.0%,45.5%,48.5%,0.93,R16 (Palermo)
2011,5,1,4,20.0%,3-8,27.3%,36-61,37.1%,0-0,-,5,-,-,1.0%,11.9%,58.4%,55.8%,33.3%,46.5%,44.0%,45.2%,0.82,R16 (Barcelona)
2010,17,6,11,35.3%,14-27,34.1%,150-209,41.8%,0-0,-,14,-,-,1.4%,8.4%,62.6%,57.2%,39.6%,50.6%,43.0%,46.7%,0.87,QF (Guangzhou)
2009,19,5,14,26.3%,15-30,33.3%,176-219,44.6%,1-2,33.3%,17,-,-,1.2%,7.1%,61.6%,58.1%,38.5%,50.6%,44.2%,47.4%,0.90,QF (Portoroz)
2008,16,5,11,31.3%,15-23,39.5%,149-185,44.6%,2-0,100.0%,13,-,-,0.8%,6.4%,64.2%,54.0%,40.6%,49.2%,41.6%,45.4%,0.82,R16 (3x)
2007,27,9,18,33.3%,25-39,39.1%,277-337,45.1%,4-3,57.1%,19,-,-,0.9%,7.5%,60.2%,57.7%,41.7%,51.3%,45.2%,48.3%,0.93,QF (Strasbourg)
2006,45,22,23,48.9%,49-49,50.0%,447-448,49.9%,2-2,50.0%,19,-,-,1.2%,5.3%,62.1%,58.9%,45.7%,53.9%,44.6%,49.5%,0.97,F (Portoroz)
2005,34,11,23,32.4%,29-50,36.7%,325-378,46.2%,1-6,14.3%,3,-,-,0.5%,3.6%,67.7%,50.8%,32.3%,44.8%,39.0%,42.0%,0.71,SF (Tashkent)
2004,43,22,21,51.2%,48-51,48.5%,453-463,49.5%,3-3,50.0%,6,-,-,1.5%,4.1%,64.8%,55.5%,46.4%,52.3%,46.8%,49.6%,0.98,SF (2x)
2003,10,3,7,30.0%,10-14,41.7%,113-118,48.9%,2-1,66.7%,3,-,-,1.4%,4.7%,67.0%,63.4%,48.6%,58.5%,39.2%,49.5%,0.95,R16 (Casablanca)
2002,14,5,9,35.7%,11-20,35.5%,124-149,45.4%,0-0,-,0,,,,,,,,,,,,QF (2x)
2001,13,6,7,46.2%,14-15,48.3%,128-141,47.6%,2-1,66.7%,0,,,,,,,,,,,,F (Casablanca)
Career,250,98,152,39.2%,240-335,41.7%,2452-2790,46.8%,18-20,47.4%,104,-,-,1.1%,6.8%,62.2%,57.2%,41.3%,51.2%,44.0%,47.6%,0.90,
