Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 Padova 25K R16,L vs Grymalska,0.91,0.81,54.8,2.6,0.0%,45.2%,0.0%,46.3%,59.5%,36.4%
2014 Padova 25K R32,W vs Pous Tio,1.23,1.43,50.4,2.6,0.0%,47.2%,0.0%,70.6%,45.5%,51.7%
2014 Grado 25K QF,L vs Barbieri,1.01,0.73,50.8,2.5,0.0%,47.1%,3.6%,46.4%,39.4%,37.5%
2014 Grado 25K R32,W vs Sorribes Tormo,0.95,1.38,50.7,2.0,0.0%,46.7%,0.0%,64.0%,72.4%,58.3%
2014 Edgbaston 25K QF,L vs Jabeur,0.91,0.79,68.2,2.5,0.0%,40.5%,0.0%,56.7%,51.1%,39.0%
2014 Edgbaston 25K R16,W vs Kerkhove,1.11,1.40,54.3,2.0,0.0%,61.8%,0.0%,57.1%,54.3%,46.9%
2014 Edgbaston 25K R32,W vs Koehler,1.11,1.13,77.8,36.3,1.8%,42.9%,1.9%,54.7%,49.1%,55.8%
2014 Preston 25K R32,L vs Voracova,1.02,0.91,83.6,4.6,0.0%,50.8%,0.0%,46.8%,38.9%,52.9%
2014 Beinasco 25K R16,L vs Voracova,0.94,0.87,71.2,11.3,0.0%,49.0%,0.0%,50.0%,43.3%,50.0%
2014 Beinasco 25K R32,W vs Barrois,0.99,1.12,88.2,5.7,0.0%,55.7%,0.0%,55.2%,43.4%,57.7%
2014 Midland MI 100K R32,L vs Hradecka,0.92,0.80,60.2,2.0,2.4%,53.7%,0.0%,50.0%,35.0%,50.0%
2014 Grenoble 25K R16,L vs Sadikovic,0.97,0.66,45.7,2.1,0.0%,54.8%,0.0%,44.8%,31.3%,37.5%
2013 Dubai 75K F,L vs Cepelova,0.83,0.60,31.3,2.2,0.0%,54.5%,0.0%,35.5%,29.4%,50.0%
2013 Dubai 75K R32,W vs Kudryavtseva,0.99,1.31,53.6,2.5,3.4%,58.6%,0.0%,53.6%,51.4%,64.7%
2013 Istanbul 50K R32,L vs Vrljic,0.81,0.58,34.4,2.1,0.0%,54.5%,0.0%,41.9%,37.9%,36.0%
2013 Moscow Q2,L vs Panova,1.12,0.79,63.5,2.0,0.0%,47.6%,0.0%,43.9%,31.3%,46.4%
2013 Moscow Q1,W vs Rodionova,0.96,1.22,57.5,6.0,2.5%,62.5%,0.0%,50.0%,55.3%,54.5%
2013 Budapest 25K R16,L vs Siniakova,0.99,0.83,64.0,2.9,0.0%,52.6%,0.0%,38.9%,48.6%,41.9%
2013 Budapest 25K R32,W vs Jani,1.07,1.26,56.0,3.7,-,44.7%,-,72.7%,47.6%,52.4%
2013 Telavi 50K R32,W vs Yashina,1.08,1.39,47.5,4.0,0.0%,60.6%,3.2%,54.8%,61.5%,45.9%
2014 (12 matches),,1.01,0.97,66.7,3.0,0.4%,49.6%,0.4%,53.0%,46.0%,48.7%
2013 (19 matches),,0.96,0.90,59.8,2.8,1.4%,53.9%,0.6%,48.9%,44.3%,46.8%
2012 (6 matches),,0.96,1.03,46.7,2.3,-,56.1%,-,52.6%,49.7%,47.8%
2011 (2 matches),,0.95,0.81,57.6,2.9,-,55.3%,-,51.1%,39.1%,40.2%
Career (39 matches),,0.97,0.93,60.6,2.8,0.9%,52.8%,0.5%,50.9%,45.2%,47.2%
