Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,26,13,13,50.0%,2,1,1,50.0%,2001,2013,R32,13,0.94,1.3%,4.8%,63.2%,57.8%,42.2%,52.1%,45.2%,51.1%,49.1%
Roland Garros,13,Clay,19,5,14,26.3%,4,0,4,0.0%,2001,2013,R64,9,0.83,1.2%,5.7%,65.1%,53.3%,42.5%,49.6%,42.0%,58.7%,38.7%
Wimbledon,12,Grass,24,12,12,50.0%,5,2,3,40.0%,2002,2013,R64,6,0.81,1.2%,6.8%,59.4%,59.7%,37.9%,50.8%,39.7%,45.5%,44.2%
US Open,13,Hard,25,12,13,48.0%,7,3,4,42.9%,2001,2013,R64,14,0.88,1.5%,7.1%,61.5%,58.6%,41.1%,51.9%,42.3%,46.2%,47.9%
Olympics,1,,2,1,1,50.0%,0,0,0,-,2004,2004,R32,0,,,,,,,,,,
Fed Cup,3,,4,0,4,0.0%,0,0,0,-,2001,2005,,0,,,,,,,,,,
Rome,10,Clay,18,8,10,44.4%,2,1,1,50.0%,1999,2010,R32,5,0.88,1.0%,4.6%,68.3%,55.0%,38.1%,49.7%,44.5%,45.7%,50.0%
Palermo,8,Clay,12,4,8,33.3%,1,0,1,0.0%,2000,2012,R16,5,0.96,1.5%,8.1%,59.9%,53.4%,44.0%,49.6%,48.1%,47.6%,60.0%
Dubai,6,Hard,13,7,6,53.8%,1,1,0,100.0%,2004,2013,R16,4,0.88,0.6%,6.6%,66.4%,55.7%,46.4%,52.6%,41.8%,56.1%,37.1%
Paris,6,Carpet,11,5,6,45.5%,2,1,1,50.0%,2004,2013,R32,4,0.95,1.5%,6.3%,63.6%,56.7%,34.7%,48.7%,48.7%,50.0%,36.2%
Sydney,6,Hard,7,1,6,14.3%,2,1,1,50.0%,2001,2011,Q2,1,0.72,0.0%,8.8%,57.9%,51.5%,45.8%,49.1%,36.8%,28.6%,20.0%
Portoroz,5,Hard,15,10,5,66.7%,3,2,1,66.7%,2006,2010,F,6,0.99,0.5%,5.6%,64.0%,54.4%,45.8%,51.3%,48.0%,39.6%,50.8%
