Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Las Palmas de Gran Canaria R32,L vs Lahey,60% (6/10),75% (6/8),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sandelfjord R32,L vs Farbas,14% (1/7),40% (2/5),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W15 Parnu R32,W vs Kaul,30% (7/23),45% (10/22),2/6,1/4,54% (7/13),1/3,0/0,- (0/0),- (0/0)
2019 W15 Tabarka SF,W vs Djoubri,55% (6/11),67% (8/12),2/2,1/1,30% (3/10),0/1,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Brighi,46% (6/13),86% (6/7),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Heraklion QF,W vs Duca,86% (6/7),67% (6/9),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Varberg QF,L vs Samavati,36% (4/11),45% (5/11),1/3,0/0,27% (3/11),1/3,0/1,- (0/0),- (0/0)
2019 W15 Varberg R16,W vs Helgesson,50% (8/16),40% (4/10),2/3,1/1,0% (0/2),0/0,0/0,60% (3/5),100% (4/4)
2019 W15 Varberg R32,W vs Koivupuisto,86% (6/7),60% (6/10),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Gothenburg R16,L vs Brune Olsen,47% (8/17),56% (5/9),1/1,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya QF,L vs Mironova,50% (3/6),40% (2/5),0/0,0/0,50% (6/12),4/6,1/2,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Malygina,53% (9/17),80% (8/10),2/2,1/1,56% (9/16),0/1,0/0,- (0/0),- (0/0)
2019 W15 Antalya R16,L vs Gjorcheska,40% (4/10),43% (3/7),0/0,0/0,33% (3/9),2/4,2/3,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Erman,86% (6/7),100% (6/6),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R16,L vs Dema,100% (1/1),38% (3/8),0/0,0/0,42% (5/12),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Triebe,78% (7/9),63% (5/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Zuger,50% (3/6),60% (3/5),1/1,0/0,25% (3/12),1/3,0/1,100% (3/3),100% (4/4)
2017 Cairo $15K R16,L vs Rosca,56% (5/9),33% (3/9),0/6,0/0,44% (4/9),8/10,4/5,62% (8/13),31% (4/13)
2017 Stockholm $15K SF,L vs Tauson,60% (3/5),40% (2/5),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2017 Stockholm $15K QF,W vs Helgo,64% (14/22),29% (5/17),2/4,1/3,90% (27/30),0/1,0/0,20% (1/5),50% (3/6)
2019 (17 matches),,51.1%,57.9%,67.6%,58.8%,37.5%,33.3%,30.0%,75.0%,100.0%
2017 (34 matches),,58.8%,48.0%,47.8%,46.3%,53.0%,47.9%,59.5%,41.4%,53.3%
2016 (34 matches),,53.8%,47.5%,53.9%,51.4%,45.8%,35.7%,25.0%,47.1%,56.3%
2015 (18 matches),,57.3%,51.7%,50.0%,50.0%,54.8%,34.6%,50.0%,45.0%,25.0%
2014 (3 matches),,54.5%,57.9%,66.7%,50.0%,46.2%,55.6%,0.0%,-,-
Career (108 matches),,55.7%,49.9%,51.9%,49.6%,48.6%,40.4%,43.9%,45.6%,51.9%
