Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
06-May-2024,W35 Bastad,Clay,R16,362,531,Sandra Samir [EGY] d. (8) Ostlund,6-7(5) 6-4 7-6(5),,,,,,,,
06-May-2024,W35 Bastad,Clay,R32,362,604,(8) Ostlund d. Olga Helmi [DEN],5-7 6-4 6-4,,,,,,,,
08-Apr-2024,W35 Bujumbura,Clay,R16,368,,(Q) Maelys Bougrat [FRA] d. (4) Ostlund,6-4 2-6 6-4,,,,,,,,
08-Apr-2024,W35 Bujumbura,Clay,R32,368,1126,(4) Ostlund d. Amanda Carolina Nava Elkin [MEX],7-6(3) 3-6 6-2,,,,,,,,
01-Apr-2024,W35 Bujumbura,Clay,R16,365,,(Q) Maelys Bougrat [FRA] d. (4) Ostlund,6-3 6-7(2) 6-2,,,,,,,,
01-Apr-2024,W35 Bujumbura,Clay,R32,365,,(4) Ostlund d. (WC) Farah Heddar [ALG],6-0 6-2,,,,,,,,
04-Mar-2024,W35 Nagpur,Clay,R32,370,624,Daria Kudashova [RUS] d. (6) Ostlund,7-5 7-6(6),,,,,,,,
26-Feb-2024,W35 Gurugram,Hard,R16,367,527,Yeon Woo Ku [KOR] d. (6) Ostlund,4-6 6-2 7-5,,,,,,,,
26-Feb-2024,W35 Gurugram,Hard,R32,367,788,(6) Ostlund d. (Q) Michika Ozeki [JPN],6-2 6-4,,,,,,,,
22-Jan-2024,W35 Le Gosier (Guadeloupe),Hard,R16,406,451,Cadence Brace [CAN] d. (5) Ostlund,7-5 4-6 7-6(5),,,,,,,,
22-Jan-2024,W35 Le Gosier (Guadeloupe),Hard,R32,406,769,(5) Ostlund d. (Q) Jaeda Daniel [USA],6-1 6-3,,,,,,,,
15-Jan-2024,W35 Petit-Bourg (Guadeloupe),Hard,F,406,281,(5) Ostlund d. (1) Maria Mateas [USA],4-6 6-4 6-3,,,,,,,,
15-Jan-2024,W35 Petit-Bourg (Guadeloupe),Hard,SF,406,,(5) Ostlund d. (Q) Ashton Bowers [USA],7-5 7-6(2),,,,,,,,
15-Jan-2024,W35 Petit-Bourg (Guadeloupe),Hard,QF,406,466,(5) Ostlund d. Jacqueline Cabaj Awad [SWE],6-3 6-2,,,,,,,,
15-Jan-2024,W35 Petit-Bourg (Guadeloupe),Hard,R16,406,,(5) Ostlund d. (Q) Pauline Payet [FRA],5-0 RET,,,,,,,,
15-Jan-2024,W35 Petit-Bourg (Guadeloupe),Hard,R32,406,780,(5) Ostlund d. (Q) Paris Corley [USA],6-0 2-0 RET,,,,,,,,
18-Dec-2023,W25 Nairobi,Clay,SF,448,577,Lena Rueffer [GER] d. (8) Ostlund,7-6(4) 6-4,,,,,,,,
18-Dec-2023,W25 Nairobi,Clay,QF,448,284,(8) Ostlund d. (1) Valeriya Strakhova [UKR],6-1 6-2,,,,,,,,
18-Dec-2023,W25 Nairobi,Clay,R16,448,547,(8) Ostlund d. Ksenia Laskutova [RUS],6-4 3-1 RET,,,,,,,,
18-Dec-2023,W25 Nairobi,Clay,R32,448,569,(8) Ostlund d. Yasmine Kabbaj [MAR],6-1 6-1,,,,,,,,
