Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,3,0,3,0.0%,1-6,14.3%,25-41,37.9%,0-1,0.0%,1,44.4%,22.2%,0.0%,12.3%,68.5%,60.0%,21.7%,47.9%,37.5%,43.1%,0.72,R32 (3x)
2023,41,19,22,46.3%,45-47,48.9%,445-428,51.0%,3-7,30.0%,0,,,,,,,,,,,,SF (W60 Feira De Santana)
2022,40,25,15,62.5%,56-36,60.9%,443-390,53.2%,4-2,66.7%,0,,,,,,,,,,,,W (W25 Nottingham)
2021,6,2,4,33.3%,5-10,33.3%,57-82,41.0%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2020,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,0-0,-,0,,,,,,,,,,,,R32 (W80 Cagnes-sur-Mer)
2019,19,9,10,47.4%,20-20,50.0%,180-183,49.6%,2-0,100.0%,0,,,,,,,,,,,,SF (W25 Obidos)
2018,21,10,11,47.6%,19-27,41.3%,195-220,47.0%,1-3,25.0%,0,,,,,,,,,,,,QF (2x)
2017,38,22,16,57.9%,47-41,53.4%,426-392,52.1%,5-4,55.6%,0,,,,,,,,,,,,W (Helsinki $15K)
2016,35,18,17,51.4%,42-40,51.2%,367-364,50.2%,4-2,66.7%,0,,,,,,,,,,,,F (Nottingham $10K)
2015,16,9,7,56.3%,19-14,57.6%,158-127,55.4%,2-1,66.7%,0,,,,,,,,,,,,SF (Sharm El Sheikh $10K)
2014,37,18,19,48.6%,38-42,47.5%,373-380,49.5%,4-5,44.4%,0,,,,,,,,,,,,F (Sharm El Sheikh 10K)
2013,9,2,7,22.2%,8-16,33.3%,91-119,43.3%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2012,6,0,6,0.0%,1-12,7.7%,27-76,26.2%,0-0,-,0,,,,,,,,,,,,R32 (6x)
2011,2,0,2,0.0%,1-4,20.0%,14-30,31.8%,1-0,100.0%,0,,,,,,,,,,,,R32 (2x)
Career,274,134,140,48.9%,303-317,48.9%,2815-2850,49.7%,27-25,51.9%,1,44.4%,22.2%,0.0%,12.3%,68.5%,60.0%,21.7%,47.9%,37.5%,43.1%,0.72,
